time,current bs,user,conn_sinr,x pos,y pos,ho pp time
18.79000000000013,7,114,11.812365036606835,-790.2189269947222,1407.7786674636893,0.05000000000000071
18.84000000000013,12,114,-13.526388682467982,-790.4115108000415,1407.9380772435925,0.05000000000000071
18.890000000000132,7,114,11.812365036606835,-790.6040946053607,1408.0974870234957,0.05000000000000071
18.940000000000133,12,114,-13.526388682467982,-790.79667841068,1408.2568968033988,0.05000000000000071
18.990000000000133,7,114,11.812365036606835,-790.9892622159992,1408.416306583302,0.05000000000000071
19.040000000000134,12,114,-13.526388682467982,-791.1818460213185,1408.5757163632052,0.05000000000000071
19.090000000000135,7,114,11.812365036606835,-791.3744298266378,1408.7351261431083,0.05000000000000071
19.140000000000136,12,114,-13.526388682467982,-791.567013631957,1408.8945359230115,0.05000000000000071
19.290000000000138,14,251,-19.201422302724822,-53.945423119746444,-730.1477802758058,0.05000000000000071
19.34000000000014,2,251,5.3595273306207645,-54.17914207006405,-730.2365240207258,0.05000000000000071
19.39000000000014,14,251,-19.201422302724822,-54.41286102038166,-730.3252677656459,0.05000000000000071
19.44000000000014,2,251,5.3595273306207645,-54.64657997069927,-730.414011510566,0.05000000000000071
19.49000000000014,14,251,-19.201422302724822,-54.88029892101688,-730.502755255486,0.05000000000000071
19.54000000000014,2,251,5.3595273306207645,-55.11401787133449,-730.5914990004061,0.05000000000000071
19.590000000000142,14,251,-19.201422302724822,-55.3477368216521,-730.6802427453262,0.05000000000000071
19.640000000000143,2,251,5.3595273306207645,-55.58145577196971,-730.7689864902462,0.05000000000000071
19.790000000000145,13,16,-6.780179281495705,2952.9997808180588,503.1492987293905,0.05000000000000071
19.840000000000146,9,16,3.172181864306495,2953.2478815289905,503.1800564476928,0.05000000000000071
19.890000000000146,13,16,-6.780179281495705,2953.4959822399223,503.21081416599503,0.05000000000000071
19.940000000000147,9,16,3.172181864306495,2953.744082950854,503.2415718842973,0.05000000000000071
19.990000000000148,13,132,-25.598595885671784,2892.6284096785084,565.4089185494599,0.05000000000000071
19.990000000000148,13,16,-6.780179281495705,2953.992183661786,503.27232960259954,0.05000000000000071
20.04000000000015,9,132,-13.144647758356413,2892.6425159684295,565.1593168415639,0.05000000000000071
20.04000000000015,9,16,3.172181864306495,2954.2402843727177,503.3030873209018,0.05000000000000071
20.09000000000015,13,132,-25.598595885671784,2892.6566222583506,564.9097151336678,0.05000000000000071
20.09000000000015,13,16,-6.780179281495705,2954.4883850836495,503.33384503920405,0.05000000000000071
20.14000000000015,13,146,-35.83052020454659,2853.083522769076,1317.3099456798413,0.05000000000000071
20.14000000000015,9,132,-13.144647758356413,2892.6707285482717,564.6601134257717,0.05000000000000071
20.14000000000015,9,16,3.172181864306495,2954.7364857945813,503.3646027575063,0.05000000000000071
20.150000000000116,7,114,11.812365036606835,-795.4186897383422,1412.082731521075,1.0099999999999802
20.63000000000014,6,146,-32.26283115853016,2841.1204263205454,1313.6858149753598,0.48999999999999133
20.650000000000123,14,251,-19.201422302724822,-60.25583477832189,-732.5438613886475,1.0099999999999802
20.79000000000016,5,322,-26.198290561195563,1037.4035191708558,2383.97694722832,0.05000000000000071
20.84000000000016,4,322,-31.887340718676,1036.6599131929543,2384.981710956581,0.05000000000000071
20.89000000000016,5,322,-26.198290561195563,1035.9163072150527,2385.986474684842,0.05000000000000071
20.94000000000016,4,322,-31.887340718676,1035.1727012371512,2386.991238413103,0.05000000000000071
20.990000000000162,5,322,-26.198290561195563,1034.4290952592496,2387.996002141364,0.05000000000000071
21.040000000000163,4,322,-31.887340718676,1033.685489281348,2389.000765869625,0.05000000000000071
21.090000000000163,5,322,-26.198290561195563,1032.9418833034465,2390.005529597886,0.05000000000000071
21.140000000000164,4,322,-31.887340718676,1032.198277325545,2391.010293326147,0.05000000000000071
21.170000000000147,13,146,-35.83052020454659,2827.961020227162,1309.69927120043,0.5400000000000063
21.23000000000015,8,50,-5.742685576811354,3088.676861861499,1640.1839806851242,0.48999999999999133
21.680000000000156,6,146,-32.26283115853016,2815.9979237786315,1306.0751404959485,0.5100000000000087
21.730000000000157,3,123,-1.5005148958709782,998.8983913460008,161.77764808178972,0.48999999999999133
21.790000000000173,2,123,-14.790673344965299,999.0465975852807,161.57631524631938,0.060000000000016485
21.840000000000174,1,196,-9.747952181718276,1035.5443577664387,256.6020403030402,0.05000000000000071
21.890000000000132,2,251,5.3595273306207645,-66.09880853626211,-734.7624550116492,1.240000000000009
21.890000000000175,3,196,-21.300512132182007,1035.7222117980132,256.77773305602886,0.05000000000000071
21.940000000000175,1,196,-9.747952181718276,1035.9000658295877,256.9534258090175,0.05000000000000071
