time,current bs,availability,cio,hyst,ttt
0.0,10,1.0,0.0,1.0,0.08
1.0,10,1.0,0.0,1.0,0.08
2.0,10,1.0,0.0,1.0,0.08
3.0,10,1.0,0.0,1.0,0.08
4.0,10,1.0,0.0,1.0,0.08
5.0,10,1.0,0.0,1.0,0.08
6.0,10,1.0,0.0,1.0,0.08
7.0,10,1.0,0.0,1.0,0.08
8.0,10,1.0,0.0,1.0,0.08
9.0,10,1.0,0.0,1.0,0.08
10.0,10,1.0,0.0,1.0,0.08
11.0,10,1.0,0.0,1.0,0.08
12.0,10,1.0,0.0,1.0,0.08
13.0,10,1.0,0.0,1.0,0.08
14.0,10,1.0,0.0,1.0,0.08
15.0,10,1.0,0.0,1.0,0.08
16.0,10,1.0,0.0,1.0,0.08
17.0,10,1.0,0.0,1.0,0.08
18.0,10,1.0,0.0,1.0,0.08
19.0,10,1.0,0.0,1.0,0.08
20.0,10,1.0,0.0,1.0,0.08
21.0,10,1.0,0.0,1.0,0.08
22.0,10,1.0,0.0,1.0,0.08
23.0,10,0.83,0.0,1.0,0.08
24.0,10,0.66,0.0,1.0,0.08
25.0,10,0.49,0.0,10.0,0.08
26.0,10,0.0,2.0,10.0,0.08
27.0,10,0.0,2.0,10.0,0.08
28.0,10,0.0,2.0,7.0,0.08
29.0,10,0.0,2.0,7.0,0.08
30.0,10,0.0,2.0,7.0,0.08
31.0,10,0.01,3.5,5.0,0.08
32.0,10,0.53,3.5,4.0,0.08
33.0,10,0.38,3.5,2.0,0.48
34.0,10,0.39,3.5,2.0,0.512
35.0,10,0.0,3.5,1.5,1.024
36.0,10,0.0,1.0,1.5,1.024
37.0,10,0.0,1.0,1.5,1.024
38.0,10,0.0,1.0,1.5,1.28
39.0,10,0.0,1.0,1.5,1.28
40.0,10,0.0,1.0,1.5,1.28
41.0,10,0.0,3.5,1.5,1.28
42.0,10,0.0,3.5,1.5,1.28
43.0,10,0.0,3.5,1.0,1.28
44.0,10,0.0,3.5,1.0,1.024
45.0,10,0.0,3.5,1.0,1.024
46.0,10,0.0,3.5,1.0,1.024
47.0,10,0.0,3.5,1.0,1.024
48.0,10,0.0,3.5,1.0,1.024
49.0,10,0.0,3.5,1.0,1.28
50.0,10,0.0,3.5,1.0,1.024
51.0,10,0.0,3.5,1.0,1.024
52.0,10,0.0,3.5,1.0,1.024
53.0,10,0.0,3.5,1.0,1.024
54.0,10,0.0,3.5,1.0,1.024
55.0,10,0.0,3.5,1.0,1.024
56.0,10,0.0,3.5,1.0,1.024
57.0,10,0.0,3.5,1.0,1.28
58.0,10,0.0,3.5,1.0,1.28
59.0,10,0.0,3.5,1.0,1.28
60.0,10,0.0,3.5,1.0,1.28
61.0,10,0.0,3.5,1.0,1.28
62.0,10,0.0,3.5,1.0,1.28
63.0,10,0.0,3.5,1.0,1.28
64.0,10,0.0,3.5,1.0,1.28
65.0,10,0.0,3.5,1.0,1.28
66.0,10,0.18,3.5,1.0,1.28
67.0,10,0.0,3.5,1.0,1.28
68.0,10,0.0,3.5,1.0,1.28
69.0,10,0.0,3.5,1.0,1.28
70.0,10,0.0,3.5,1.0,1.28
71.0,10,0.05,3.5,1.0,1.28
72.0,10,0.0,3.5,1.0,1.28
73.0,10,0.46,3.5,1.0,1.28
74.0,10,0.0,3.5,1.0,1.28
75.0,10,0.0,3.5,1.0,1.28
76.0,10,0.0,1.0,1.0,1.28
77.0,10,0.0,1.0,1.0,1.28
78.0,10,0.0,1.0,1.0,1.28
79.0,10,0.0,1.0,1.0,1.28
80.0,10,0.0,1.0,1.0,1.28
81.0,10,0.54,3.5,1.0,1.28
82.0,10,0.0,3.5,1.0,1.28
83.0,10,0.56,3.5,1.0,1.28
84.0,10,0.0,3.5,1.0,1.28
85.0,10,0.17,3.5,1.0,1.28
86.0,10,0.57,0.0,1.0,1.28
87.0,10,0.0,0.0,1.0,1.28
88.0,10,0.22,0.0,1.0,1.28
89.0,10,0.0,0.0,1.0,1.28
90.0,10,0.24,0.0,1.0,1.28
91.0,10,0.0,2.0,1.0,1.28
92.0,10,0.0,2.0,1.0,1.28
93.0,10,0.0,2.0,1.0,1.28
94.0,10,0.0,2.0,1.0,1.28
95.0,10,0.0,2.0,1.0,1.28
96.0,10,0.0,3.5,1.0,1.28
97.0,10,0.0,3.5,1.0,1.28
98.0,10,0.0,3.5,1.0,1.28
99.0,10,0.0,3.5,1.0,1.28
100.0,10,0.0,3.5,1.0,1.28
101.0,10,0.0,3.5,1.0,1.28
102.0,10,0.0,3.5,1.0,1.28
103.0,10,0.0,3.5,1.0,1.28
104.0,10,0.0,3.5,1.0,1.28
105.0,10,0.0,3.5,1.0,1.28
106.0,10,0.0,3.5,1.0,1.28
107.0,10,0.0,3.5,1.0,1.28
108.0,10,0.0,3.5,1.0,1.28
109.0,10,0.16,3.5,1.0,1.28
110.0,10,0.0,3.5,1.0,1.28
111.0,10,0.0,3.5,1.0,1.28
112.0,10,0.0,3.5,1.0,1.28
113.0,10,0.0,3.5,1.0,1.28
114.0,10,0.04,3.5,1.0,1.28
115.0,10,0.0,3.5,1.0,1.28
116.0,10,0.0,3.0,1.0,1.28
117.0,10,0.0,3.0,1.0,1.28
118.0,10,0.0,3.0,1.0,1.28
119.0,10,0.0,3.0,1.0,1.28
120.0,10,0.0,3.0,1.0,1.28
121.0,10,0.0,3.5,1.0,1.28
122.0,10,0.0,3.5,1.0,1.28
123.0,10,0.0,3.5,1.0,1.28
124.0,10,0.0,3.5,1.0,1.28
125.0,10,0.0,3.5,1.0,1.28
126.0,10,0.0,3.5,1.0,1.28
127.0,10,0.0,3.5,1.0,1.28
128.0,10,0.0,3.5,1.0,1.28
129.0,10,0.0,3.5,1.0,1.28
130.0,10,0.0,3.5,1.0,1.28
131.0,10,0.0,3.5,1.0,1.28
