time,current bs,availability,cio,hyst,ttt
0.0,14,1.0,0.0,1.0,0.08
1.0,14,1.0,0.0,1.0,0.08
2.0,14,1.0,0.0,1.0,0.08
3.0,14,1.0,0.0,1.0,0.08
4.0,14,1.0,0.0,1.0,0.08
5.0,14,1.0,0.0,1.0,0.08
6.0,14,1.0,0.0,1.0,0.08
7.0,14,1.0,0.0,1.0,0.08
8.0,14,1.0,0.0,1.0,0.08
9.0,14,1.0,0.0,1.0,0.08
10.0,14,1.0,0.0,1.0,0.08
11.0,14,1.0,0.0,1.0,0.08
12.0,14,1.0,0.0,1.0,0.08
13.0,14,1.0,0.0,1.0,0.08
14.0,14,1.0,0.0,1.0,0.08
15.0,14,1.0,0.0,1.0,0.08
16.0,14,1.0,0.0,1.0,0.08
17.0,14,1.0,0.0,1.0,0.08
18.0,14,1.0,0.0,1.0,0.08
19.0,14,1.0,0.0,1.0,0.08
20.0,14,1.0,0.0,1.0,0.08
21.0,14,1.0,0.0,1.0,0.08
22.0,14,1.0,0.0,1.0,0.08
23.0,14,0.6,0.0,1.0,0.08
24.0,14,0.6,3.5,1.0,0.08
25.0,14,0.22,2.0,1.0,0.08
26.0,14,0.18,2.0,1.0,5.12
27.0,14,0.0,2.0,1.0,5.12
28.0,14,0.0,2.0,1.0,1.28
29.0,14,0.0,2.0,1.0,1.024
30.0,14,0.0,2.0,1.0,1.024
31.0,14,0.38,1.0,1.0,1.024
32.0,14,0.2,1.0,1.0,1.024
33.0,14,0.19,1.0,1.0,1.024
34.0,14,0.19,1.0,1.0,1.024
35.0,14,0.19,1.0,1.0,1.024
36.0,14,0.19,2.0,1.0,1.024
37.0,14,0.19,2.0,1.0,1.024
38.0,14,0.19,2.0,1.0,1.024
39.0,14,0.19,2.0,1.0,1.024
40.0,14,0.19,2.0,1.0,1.024
41.0,14,0.19,2.0,1.0,1.024
42.0,14,0.19,2.0,1.0,1.024
43.0,14,0.19,2.0,1.0,1.024
44.0,14,0.19,2.0,1.0,1.024
45.0,14,0.19,2.0,1.0,1.024
46.0,14,0.0,2.0,1.0,1.024
47.0,14,0.0,2.0,1.0,1.024
48.0,14,0.0,2.0,1.0,1.024
49.0,14,0.0,2.0,1.0,1.024
50.0,14,0.0,2.0,1.0,1.024
51.0,14,0.0,3.5,1.0,1.024
52.0,14,0.35,3.5,1.0,1.024
53.0,14,0.0,3.5,1.0,0.512
54.0,14,0.52,3.5,1.0,0.512
55.0,14,0.49,3.5,1.0,0.48
56.0,14,0.48,0.5,1.0,0.48
57.0,14,0.09,0.5,1.0,0.48
58.0,14,0.2,0.5,1.0,0.48
59.0,14,0.19,0.5,1.0,0.512
60.0,14,0.19,0.5,1.0,0.512
61.0,14,0.61,2.0,1.0,0.512
62.0,14,0.61,2.0,1.0,0.512
63.0,14,0.6,2.0,1.0,0.64
64.0,14,0.53,2.0,1.0,0.64
65.0,14,0.53,2.0,1.0,0.64
66.0,14,0.13,0.5,1.0,0.64
67.0,14,0.53,0.5,1.0,0.64
68.0,14,0.53,0.5,1.0,0.64
69.0,14,0.52,0.5,1.0,0.64
70.0,14,0.48,0.5,1.0,0.512
71.0,14,0.48,0.5,1.0,0.512
