time,current bs,availability,cio,hyst,ttt
0.0,1,1.0,0.0,1.0,0.08
1.0,1,1.0,0.0,1.0,0.08
2.0,1,1.0,0.0,1.0,0.08
3.0,1,1.0,0.0,1.0,0.08
4.0,1,1.0,0.0,1.0,0.08
5.0,1,1.0,0.0,1.0,0.08
6.0,1,1.0,0.0,1.0,0.08
7.0,1,1.0,0.0,1.0,0.08
8.0,1,1.0,0.0,1.0,0.08
9.0,1,1.0,0.0,1.0,0.08
10.0,1,1.0,0.0,1.0,0.08
11.0,1,1.0,0.0,1.0,0.08
12.0,1,1.0,0.0,1.0,0.08
13.0,1,1.0,0.0,1.0,0.08
14.0,1,1.0,0.0,1.0,0.08
15.0,1,1.0,0.0,1.0,0.08
16.0,1,1.0,0.0,1.0,0.08
17.0,1,1.0,0.0,1.0,0.08
18.0,1,1.0,0.0,1.0,0.08
19.0,1,1.0,0.0,1.0,0.08
20.0,1,0.95,0.0,1.0,0.08
21.0,1,0.95,0.0,1.0,0.08
22.0,1,0.95,0.0,1.0,0.08
23.0,1,0.95,0.0,1.0,0.08
24.0,1,0.82,0.0,1.0,0.08
25.0,1,0.72,0.0,1.0,0.08
26.0,1,0.74,0.0,1.0,0.08
27.0,1,0.38,1.0,1.0,0.08
28.0,1,0.06,1.0,1.0,1.024
29.0,1,0.0,1.0,1.0,1.024
30.0,1,0.0,1.0,1.0,0.512
31.0,1,0.2,3.5,1.0,0.512
32.0,1,0.24,3.5,1.0,0.64
33.0,1,0.0,3.5,1.0,1.024
34.0,1,0.0,3.5,1.0,0.64
35.0,1,0.0,3.5,1.0,0.64
36.0,1,0.0,3.5,1.0,0.64
37.0,1,0.06,3.5,1.0,0.64
38.0,1,0.08,3.5,1.0,0.64
39.0,1,0.07,3.5,1.0,0.64
40.0,1,0.0,3.5,1.0,0.64
41.0,1,0.09,3.5,1.0,0.64
42.0,1,0.0,3.5,1.0,0.64
43.0,1,0.08,3.5,1.0,0.64
44.0,1,0.0,3.5,1.0,1.024
45.0,1,0.03,3.5,1.0,0.64
46.0,1,0.0,3.0,1.0,1.024
47.0,1,0.0,3.0,1.0,1.024
48.0,1,0.0,3.0,1.0,1.024
49.0,1,0.0,3.0,1.0,0.64
50.0,1,0.0,3.0,1.0,1.024
51.0,1,0.0,3.5,1.0,1.024
52.0,1,0.0,3.5,1.0,1.024
53.0,1,0.0,3.5,1.0,1.024
54.0,1,0.0,3.5,1.0,1.024
55.0,1,0.0,3.5,1.0,1.024
56.0,1,0.0,3.5,1.0,1.024
57.0,1,0.0,3.5,1.0,1.024
58.0,1,0.0,3.5,1.0,1.024
59.0,1,0.0,3.5,1.0,1.024
60.0,1,0.0,3.5,1.0,1.024
61.0,1,0.2,2.0,1.0,1.024
62.0,1,0.0,2.0,1.0,1.024
63.0,1,0.22,2.0,1.0,1.024
64.0,1,0.34,2.0,1.0,1.024
65.0,1,0.34,2.0,1.0,1.024
66.0,1,0.0,2.5,1.0,1.024
67.0,1,0.34,2.5,1.0,1.024
68.0,1,0.16,2.5,1.0,1.024
69.0,1,0.04,2.5,1.0,1.024
70.0,1,0.07,2.5,1.0,1.024
71.0,1,0.09,3.0,1.0,1.024
72.0,1,0.42,3.0,1.0,1.024
73.0,1,0.0,3.0,1.0,1.024
74.0,1,0.0,3.0,1.0,1.024
75.0,1,0.0,3.0,1.0,1.024
76.0,1,0.4,2.0,1.0,1.024
77.0,1,0.4,2.0,1.0,1.024
78.0,1,0.0,2.0,1.0,1.024
79.0,1,0.37,2.0,1.0,1.024
80.0,1,0.0,2.0,1.0,1.024
81.0,1,0.0,3.5,1.0,1.024
82.0,1,0.0,3.5,1.0,1.024
83.0,1,0.0,3.5,1.0,1.024
84.0,1,0.4,3.5,1.0,1.024
85.0,1,0.38,3.5,1.0,1.024
86.0,1,0.39,1.0,1.0,1.024
87.0,1,0.34,1.0,1.0,1.024
88.0,1,0.35,1.0,1.0,1.024
89.0,1,0.35,1.0,1.0,1.024
90.0,1,0.0,1.0,1.0,1.024
91.0,1,0.0,3.5,1.0,1.024
92.0,1,0.38,3.5,1.0,1.024
93.0,1,0.64,3.5,1.0,1.024
94.0,1,0.6,3.5,1.0,1.024
95.0,1,0.61,3.5,1.0,1.024
96.0,1,0.67,0.0,1.0,1.024
97.0,1,0.0,0.0,1.0,1.024
98.0,1,0.0,0.0,1.0,1.024
99.0,1,0.0,0.0,1.0,1.024
100.0,1,0.0,0.0,1.0,1.024
101.0,1,0.0,3.5,1.0,1.024
102.0,1,0.0,3.5,1.0,1.024
103.0,1,0.59,3.5,1.0,0.64
104.0,1,0.62,3.5,1.0,0.64
105.0,1,0.43,3.5,1.0,0.64
106.0,1,0.54,0.5,1.0,0.64
107.0,1,0.53,0.5,1.0,0.64
108.0,1,0.49,0.5,1.0,0.64
109.0,1,0.46,0.5,1.0,0.64
110.0,1,0.45,0.5,1.0,0.64
111.0,1,0.45,1.0,1.0,0.64
