time,current bs,availability,cio,hyst,ttt
0.0,11,1.0,0.0,1.0,0.08
1.0,11,1.0,0.0,1.0,0.08
2.0,11,1.0,0.0,1.0,0.08
3.0,11,1.0,0.0,1.0,0.08
4.0,11,1.0,0.0,1.0,0.08
5.0,11,1.0,0.0,1.0,0.08
6.0,11,1.0,0.0,1.0,0.08
7.0,11,1.0,0.0,1.0,0.08
8.0,11,1.0,0.0,1.0,0.08
9.0,11,1.0,0.0,1.0,0.08
10.0,11,1.0,0.0,1.0,0.08
11.0,11,1.0,0.0,1.0,0.08
12.0,11,1.0,0.0,1.0,0.08
13.0,11,1.0,0.0,1.0,0.08
14.0,11,1.0,0.0,1.0,0.08
15.0,11,1.0,0.0,1.0,0.08
16.0,11,1.0,0.0,1.0,0.08
17.0,11,1.0,0.0,1.0,0.08
18.0,11,1.0,0.0,1.0,0.08
19.0,11,1.0,0.0,1.0,0.08
20.0,11,1.0,0.0,1.0,0.08
21.0,11,0.91,0.0,1.0,0.08
22.0,11,0.91,0.0,1.0,0.08
23.0,11,0.9,0.0,1.0,0.08
24.0,11,0.83,0.0,1.0,0.08
25.0,11,0.68,0.0,10.0,0.08
26.0,11,0.65,0.0,10.0,0.08
27.0,11,0.0,0.0,10.0,0.08
28.0,11,0.0,0.0,10.0,0.08
29.0,11,0.0,0.0,7.0,0.08
30.0,11,0.0,0.0,7.0,0.08
31.0,11,0.46,3.5,7.0,0.08
32.0,11,0.46,3.5,7.0,0.08
33.0,11,0.4,3.5,7.0,0.08
34.0,11,0.4,3.5,7.0,0.08
35.0,11,0.39,3.5,7.0,0.08
36.0,11,0.39,1.0,7.0,0.08
37.0,11,0.16,1.0,7.0,0.08
38.0,11,0.16,1.0,7.0,0.08
39.0,11,0.56,1.0,7.0,0.08
40.0,11,0.56,1.0,7.0,0.08
41.0,11,0.56,0.0,7.0,0.08
42.0,11,0.56,0.0,7.0,0.08
43.0,11,0.55,0.0,7.0,0.08
44.0,11,0.55,0.0,7.0,0.08
45.0,11,0.0,0.0,7.0,0.08
46.0,11,0.0,3.5,7.0,0.08
47.0,11,0.0,3.5,7.0,0.08
48.0,11,0.0,3.5,7.0,0.08
49.0,11,0.0,3.5,7.0,0.08
50.0,11,0.0,3.5,7.0,0.08
51.0,11,0.0,3.5,7.0,0.08
52.0,11,0.0,3.5,7.0,0.08
53.0,11,0.0,3.5,7.0,0.08
54.0,11,0.0,3.5,7.0,0.08
55.0,11,0.0,3.5,7.0,0.08
56.0,11,0.0,3.5,7.0,0.08
57.0,11,0.0,3.5,7.0,0.08
58.0,11,0.0,3.5,7.0,0.08
59.0,11,0.0,3.5,7.0,0.08
60.0,11,0.0,3.5,7.0,0.08
61.0,11,0.0,3.5,7.0,0.08
62.0,11,0.0,3.5,7.0,0.08
63.0,11,0.0,3.5,7.0,0.08
64.0,11,0.0,3.5,7.0,0.08
65.0,11,0.0,3.5,7.0,0.08
66.0,11,0.23,3.5,7.0,0.08
67.0,11,0.14,3.5,7.0,0.08
68.0,11,0.0,3.5,7.0,0.08
69.0,11,0.0,3.5,5.0,0.08
70.0,11,0.0,3.5,5.0,0.08
71.0,11,0.0,3.5,4.0,0.08
72.0,11,0.0,3.5,4.0,0.08
73.0,11,0.0,3.5,4.0,0.08
74.0,11,0.0,3.5,4.0,0.08
75.0,11,0.0,3.5,3.5,0.08
76.0,11,0.02,3.0,3.5,0.08
77.0,11,0.03,3.0,2.5,0.16
78.0,11,0.18,3.0,2.0,0.32
79.0,11,0.39,3.0,2.0,0.32
80.0,11,0.38,3.0,2.0,0.48
81.0,11,0.37,1.0,2.0,0.512
82.0,11,0.29,1.0,1.5,0.512
83.0,11,0.28,1.0,1.5,0.512
84.0,11,0.03,1.0,1.5,0.512
85.0,11,0.0,1.0,1.5,0.64
86.0,11,0.04,3.0,1.5,0.64
87.0,11,0.02,3.0,1.5,0.64
88.0,11,0.0,3.0,1.5,1.024
89.0,11,0.0,3.0,1.0,1.024
90.0,11,0.0,3.0,1.0,1.024
91.0,11,0.0,3.5,1.0,1.024
92.0,11,0.0,3.5,1.0,1.024
93.0,11,0.0,3.5,1.0,1.024
94.0,11,0.0,3.5,1.0,1.024
95.0,11,0.0,3.5,1.0,1.024
96.0,11,0.0,3.5,1.0,1.024
