time,availability
225.0,0.1473684210526316
226.0,0.13631578947368422
227.0,0.20842105263157898
228.0,0.21842105263157893
229.0,0.09315789473684209
230.0,0.1763157894736842
231.0,0.12947368421052632
232.0,0.18210526315789474
233.0,0.18789473684210528
234.0,0.1542105263157895
235.0,0.23368421052631577
236.0,0.17263157894736844
237.0,0.24368421052631584
238.0,0.23421052631578948
239.0,0.19105263157894736
240.0,0.1731578947368421
241.0,0.12894736842105264
242.0,0.23631578947368423
243.0,0.17
244.0,0.15894736842105264
245.0,0.15526315789473685
246.0,0.20842105263157898
247.0,0.15894736842105264
248.0,0.12473684210526315
249.0,0.17105263157894735
250.0,0.14684210526315788
251.0,0.13526315789473686
252.0,0.14526315789473684
253.0,0.13210526315789473
254.0,0.16526315789473683
255.0,0.1473684210526316
256.0,0.16631578947368422
257.0,0.17473684210526316
258.0,0.23473684210526316
259.0,0.1731578947368421
260.0,0.23578947368421055
261.0,0.24473684210526314
262.0,0.27999999999999997
263.0,0.24842105263157893
264.0,0.2852631578947369
265.0,0.2310526315789474
266.0,0.23421052631578948
267.0,0.23526315789473684
268.0,0.22578947368421057
269.0,0.23421052631578948
270.0,0.2063157894736842
271.0,0.2031578947368421
272.0,0.18947368421052632
273.0,0.25
274.0,0.14578947368421055
275.0,0.19999999999999998
276.0,0.15263157894736842
277.0,0.1336842105263158
278.0,0.21
279.0,0.09210526315789473
280.0,0.17947368421052634
281.0,0.16157894736842104
282.0,0.12789473684210526
283.0,0.14263157894736841
284.0,0.14473684210526316
285.0,0.09105263157894737
286.0,0.12210526315789476
287.0,0.16842105263157894
288.0,0.08947368421052633
289.0,0.08473684210526317
290.0,0.1363157894736842
291.0,0.15263157894736842
292.0,0.19263157894736843
293.0,0.09526315789473686
294.0,0.17684210526315788
295.0,0.17210526315789476
296.0,0.17210526315789473
297.0,0.23473684210526316
298.0,0.19736842105263158
299.0,0.18526315789473685
300.0,0.18842105263157896
301.0,0.23631578947368423
302.0,0.20105263157894737
303.0,0.16947368421052633
304.0,0.24526315789473685
305.0,0.22473684210526318
306.0,0.22842105263157889
307.0,0.25
308.0,0.16631578947368422
309.0,0.22473684210526312
310.0,0.24894736842105267
311.0,0.2305263157894737
312.0,0.29947368421052634
313.0,0.22473684210526312
314.0,0.25894736842105265
315.0,0.21368421052631578
316.0,0.20894736842105263
317.0,0.2157894736842105
318.0,0.1957894736842105
319.0,0.1631578947368421
320.0,0.1705263157894737
321.0,0.11105263157894736
322.0,0.13789473684210526
323.0,0.14263157894736841
324.0,0.1131578947368421
325.0,0.10894736842105263
326.0,0.1168421052631579
327.0,0.13684210526315788
328.0,0.1105263157894737
329.0,0.056842105263157895
330.0,0.05105263157894737
331.0,0.03631578947368421
332.0,0.14210526315789473
333.0,0.1368421052631579
334.0,0.08631578947368422
335.0,0.1105263157894737
336.0,0.10578947368421054
337.0,0.15842105263157893
338.0,0.11315789473684212
339.0,0.1242105263157895
340.0,0.11894736842105262
341.0,0.10473684210526316
342.0,0.14473684210526316
343.0,0.1668421052631579
344.0,0.18578947368421053
345.0,0.1889473684210526
346.0,0.21736842105263157
347.0,0.19210526315789472
348.0,0.1842105263157895
349.0,0.2
350.0,0.1568421052631579
351.0,0.19052631578947368
352.0,0.26947368421052637
353.0,0.12631578947368421
354.0,0.13526315789473684
355.0,0.20736842105263156
356.0,0.12263157894736842
357.0,0.18
358.0,0.1531578947368421
359.0,0.17473684210526316
360.0,0.15578947368421053
361.0,0.09631578947368422
362.0,0.13894736842105262
363.0,0.1594736842105263
364.0,0.10578947368421052
365.0,0.13421052631578947
366.0,0.10578947368421052
367.0,0.16894736842105262
368.0,0.13263157894736843
369.0,0.15157894736842104
370.0,0.1742105263157895
371.0,0.13157894736842105
372.0,0.16052631578947368
373.0,0.1626315789473684
374.0,0.13736842105263158
375.0,0.12894736842105264
376.0,0.16999999999999998
377.0,0.15210526315789472
378.0,0.1331578947368421
379.0,0.2236842105263158
380.0,0.28736842105263155
381.0,0.21105263157894735
382.0,0.20947368421052628
383.0,0.17263157894736844
384.0,0.14842105263157893
385.0,0.18105263157894738
386.0,0.13684210526315788
387.0,0.21473684210526317
388.0,0.21947368421052632
389.0,0.16736842105263158
390.0,0.23736842105263156
391.0,0.20473684210526316
392.0,0.23
393.0,0.22000000000000003
394.0,0.2594736842105263
395.0,0.23736842105263156
396.0,0.21631578947368424
397.0,0.14842105263157893
398.0,0.17789473684210524
399.0,0.11947368421052632
400.0,0.18789473684210525
401.0,0.18105263157894735
402.0,0.14157894736842105
403.0,0.10789473684210525
404.0,0.10631578947368418
405.0,0.11842105263157894
406.0,0.17894736842105263
407.0,0.21157894736842103
408.0,0.20578947368421052
409.0,0.1668421052631579
410.0,0.20157894736842105
411.0,0.1036842105263158
412.0,0.21
413.0,0.15105263157894736
414.0,0.19947368421052633
415.0,0.18421052631578946
416.0,0.15
417.0,0.18578947368421053
418.0,0.1594736842105263
419.0,0.1705263157894737
420.0,0.09421052631578948
421.0,0.16631578947368422
422.0,0.09368421052631577
423.0,0.10789473684210525
424.0,0.1568421052631579
425.0,0.08263157894736842
426.0,0.07473684210526316
427.0,0.11157894736842106
428.0,0.11947368421052632
429.0,0.12000000000000001
430.0,0.15368421052631578
431.0,0.14210526315789473
432.0,0.18210526315789474
433.0,0.07105263157894737
434.0,0.19999999999999998
435.0,0.13999999999999999
436.0,0.15631578947368419
437.0,0.19526315789473683
438.0,0.17684210526315786
439.0,0.19157894736842107
440.0,0.15157894736842104
441.0,0.16210526315789475
442.0,0.16052631578947368
443.0,0.13052631578947368
444.0,0.13526315789473686
445.0,0.13842105263157894
446.0,0.18210526315789474
447.0,0.1305263157894737
448.0,0.13736842105263158
449.0,0.12789473684210528
450.0,0.11526315789473685
451.0,0.10421052631578948
452.0,0.10684210526315789
453.0,0.11842105263157894
454.0,0.1168421052631579
455.0,0.07526315789473685
456.0,0.1168421052631579
457.0,0.07842105263157896
458.0,0.13789473684210526
459.0,0.1068421052631579
460.0,0.15
461.0,0.12000000000000001
462.0,0.13789473684210526
463.0,0.15052631578947367
464.0,0.16421052631578945
465.0,0.1957894736842105
466.0,0.15368421052631578
467.0,0.20789473684210524
468.0,0.13842105263157894
469.0,0.15894736842105264
470.0,0.1363157894736842
471.0,0.19842105263157894
472.0,0.16578947368421054
473.0,0.13736842105263158
474.0,0.1131578947368421
475.0,0.15473684210526314
476.0,0.12157894736842108
477.0,0.16473684210526315
478.0,0.14
479.0,0.1805263157894737
480.0,0.2036842105263158
481.0,0.13789473684210526
482.0,0.18947368421052635
483.0,0.17421052631578945
484.0,0.17631578947368423
485.0,0.18157894736842103
486.0,0.16157894736842107
487.0,0.18789473684210525
488.0,0.1363157894736842
489.0,0.1542105263157895
490.0,0.1447368421052632
491.0,0.1678947368421053
492.0,0.19631578947368422
493.0,0.07736842105263157
494.0,0.16421052631578947
495.0,0.1273684210526316
496.0,0.07578947368421052
497.0,0.14526315789473684
498.0,0.08947368421052632
499.0,0.1268421052631579
500.0,0.0668421052631579
501.0,0.17157894736842105
502.0,0.15052631578947367
503.0,0.13157894736842105
504.0,0.1336842105263158
505.0,0.11263157894736843
506.0,0.15842105263157896
507.0,0.14157894736842105
508.0,0.10210526315789474
509.0,0.13578947368421054
510.0,0.11105263157894739
511.0,0.14421052631578948
512.0,0.13578947368421054
513.0,0.1463157894736842
514.0,0.13736842105263158
515.0,0.15473684210526314
516.0,0.1731578947368421
517.0,0.2231578947368421
518.0,0.17263157894736844
519.0,0.18842105263157896
520.0,0.1931578947368421
521.0,0.15631578947368419
522.0,0.22947368421052627
523.0,0.21052631578947367
524.0,0.2526315789473685
525.0,0.2026315789473684
526.0,0.15842105263157893
527.0,0.23631578947368417
528.0,0.16894736842105262
529.0,0.20421052631578948
530.0,0.1957894736842105
531.0,0.18210526315789474
532.0,0.14842105263157895
533.0,0.13894736842105262
534.0,0.17526315789473684
535.0,0.13894736842105262
536.0,0.23421052631578948
537.0,0.14473684210526316
538.0,0.18842105263157896
539.0,0.13157894736842105
540.0,0.16999999999999998
541.0,0.16157894736842104
542.0,0.16421052631578947
543.0,0.10368421052631578
544.0,0.12105263157894736
545.0,0.060000000000000005
546.0,0.09578947368421054
547.0,0.13947368421052628
548.0,0.15263157894736842
549.0,0.09157894736842105
550.0,0.12526315789473685
551.0,0.09473684210526316
552.0,0.17052631578947366
553.0,0.13947368421052633
554.0,0.15736842105263157
555.0,0.14578947368421055
556.0,0.18789473684210525
557.0,0.1447368421052632
558.0,0.18210526315789477
559.0,0.17578947368421055
560.0,0.18
561.0,0.16789473684210526
562.0,0.2115789473684211
563.0,0.16210526315789475
564.0,0.1889473684210526
565.0,0.18210526315789474
566.0,0.22947368421052627
567.0,0.2215789473684211
568.0,0.17789473684210527
569.0,0.2073684210526316
570.0,0.26473684210526316
571.0,0.22894736842105262
572.0,0.24684210526315786
573.0,0.19052631578947368
574.0,0.21368421052631578
575.0,0.1831578947368421
576.0,0.2142105263157895
577.0,0.1463157894736842
578.0,0.14526315789473684
579.0,0.12947368421052632
580.0,0.14842105263157893
581.0,0.13999999999999999
582.0,0.13105263157894737
583.0,0.15947368421052632
584.0,0.08789473684210528
585.0,0.1668421052631579
586.0,0.10631578947368421
587.0,0.15105263157894736
588.0,0.1531578947368421
589.0,0.10263157894736841
590.0,0.14631578947368423
591.0,0.1394736842105263
592.0,0.17210526315789476
593.0,0.19789473684210526
594.0,0.1310526315789474
595.0,0.19894736842105265
596.0,0.23210526315789473
597.0,0.19947368421052633
598.0,0.18736842105263157
599.0,0.16526315789473686
600.0,0.17999999999999997
601.0,0.1768421052631579
602.0,0.21789473684210525
603.0,0.2542105263157895
604.0,0.20526315789473684
605.0,0.22421052631578947
606.0,0.19999999999999998
607.0,0.18421052631578946
608.0,0.15894736842105261
609.0,0.1889473684210526
610.0,0.12
611.0,0.13736842105263158
612.0,0.07842105263157895
613.0,0.2026315789473684
614.0,0.09789473684210527
615.0,0.17684210526315788
616.0,0.1368421052631579
617.0,0.18105263157894735
618.0,0.15157894736842104
619.0,0.14421052631578948
620.0,0.14263157894736841
621.0,0.12894736842105264
622.0,0.14210526315789473
623.0,0.14210526315789473
624.0,0.1631578947368421
625.0,0.13631578947368422
626.0,0.1857894736842105
627.0,0.1910526315789474
628.0,0.1405263157894737
629.0,0.17789473684210524
630.0,0.12105263157894736
631.0,0.1826315789473684
632.0,0.21263157894736842
633.0,0.19736842105263158
634.0,0.2121052631578947
635.0,0.1705263157894737
636.0,0.18789473684210525
637.0,0.13421052631578947
638.0,0.19
639.0,0.13052631578947368
640.0,0.1678947368421053
641.0,0.11578947368421051
642.0,0.14789473684210527
643.0,0.2131578947368421
644.0,0.17421052631578948
645.0,0.17210526315789473
646.0,0.22052631578947365
647.0,0.15578947368421053
648.0,0.18368421052631578
649.0,0.10105263157894737
650.0,0.2563157894736842
651.0,0.1310526315789474
652.0,0.2210526315789474
653.0,0.1310526315789474
654.0,0.15631578947368419
655.0,0.09473684210526316
656.0,0.1868421052631579
657.0,0.1626315789473684
658.0,0.13052631578947368
659.0,0.14
660.0,0.2431578947368421
661.0,0.19368421052631582
662.0,0.13526315789473684
663.0,0.17263157894736844
664.0,0.1542105263157895
665.0,0.15368421052631578
666.0,0.23210526315789473
667.0,0.2
668.0,0.19368421052631576
669.0,0.24526315789473685
670.0,0.26526315789473687
671.0,0.29368421052631577
672.0,0.2815789473684211
673.0,0.3284210526315789
674.0,0.27842105263157896
675.0,0.31315789473684214
676.0,0.26631578947368423
677.0,0.2552631578947368
678.0,0.24000000000000002
679.0,0.19421052631578947
680.0,0.2421052631578947
681.0,0.18105263157894738
682.0,0.23842105263157895
683.0,0.1863157894736842
684.0,0.27210526315789474
685.0,0.16526315789473686
686.0,0.18000000000000002
687.0,0.19578947368421054
688.0,0.09105263157894737
689.0,0.11947368421052632
690.0,0.04263157894736842
691.0,0.08263157894736843
692.0,0.08421052631578947
693.0,0.07736842105263159
694.0,0.12263157894736842
695.0,0.11894736842105262
696.0,0.09736842105263159
697.0,0.13052631578947368
698.0,0.1336842105263158
699.0,0.13052631578947368
700.0,0.11105263157894739
701.0,0.11105263157894736
702.0,0.11842105263157897
703.0,0.13578947368421054
704.0,0.12368421052631577
705.0,0.14578947368421052
706.0,0.11157894736842106
707.0,0.09894736842105263
708.0,0.15473684210526317
709.0,0.12947368421052632
710.0,0.17210526315789473
711.0,0.17157894736842105
712.0,0.13210526315789473
713.0,0.1268421052631579
714.0,0.14157894736842108
715.0,0.15842105263157893
716.0,0.09210526315789475
717.0,0.09736842105263159
718.0,0.12842105263157894
719.0,0.18526315789473685
720.0,0.13052631578947366
721.0,0.18157894736842103
722.0,0.10473684210526317
723.0,0.19368421052631576
724.0,0.1742105263157895
725.0,0.11526315789473685
726.0,0.14105263157894735
727.0,0.1894736842105263
728.0,0.16210526315789475
729.0,0.17578947368421052
730.0,0.10842105263157895
731.0,0.15368421052631578
732.0,0.16
733.0,0.20894736842105263
734.0,0.2263157894736842
735.0,0.22526315789473686
736.0,0.17157894736842105
737.0,0.1773684210526316
738.0,0.25105263157894736
739.0,0.15526315789473683
740.0,0.11894736842105265
741.0,0.12999999999999998
742.0,0.1368421052631579
743.0,0.17105263157894737
744.0,0.1626315789473684
745.0,0.1794736842105263
746.0,0.14894736842105263
747.0,0.21526315789473682
748.0,0.14157894736842105
749.0,0.1678947368421053
750.0,0.12210526315789476
751.0,0.10473684210526317
752.0,0.12263157894736842
753.0,0.15210526315789474
754.0,0.18210526315789474
755.0,0.1663157894736842
756.0,0.20157894736842105
757.0,0.2563157894736842
758.0,0.21789473684210525
759.0,0.2142105263157895
760.0,0.21052631578947367
761.0,0.2431578947368421
762.0,0.22631578947368425
763.0,0.2073684210526316
764.0,0.2205263157894737
765.0,0.22421052631578947
766.0,0.16473684210526315
767.0,0.19157894736842107
768.0,0.1863157894736842
769.0,0.16421052631578947
770.0,0.16526315789473683
771.0,0.1636842105263158
772.0,0.18842105263157896
773.0,0.13052631578947368
774.0,0.13842105263157894
775.0,0.1605263157894737
776.0,0.1794736842105263
777.0,0.18263157894736842
778.0,0.1836842105263158
779.0,0.17157894736842105
780.0,0.16947368421052633
781.0,0.12894736842105262
782.0,0.17789473684210524
783.0,0.17999999999999997
784.0,0.16842105263157894
785.0,0.1857894736842105
786.0,0.1794736842105263
787.0,0.2142105263157895
788.0,0.21105263157894735
789.0,0.17368421052631577
790.0,0.14578947368421052
791.0,0.1663157894736842
792.0,0.11578947368421054
793.0,0.08105263157894736
794.0,0.10894736842105264
795.0,0.08894736842105264
796.0,0.05578947368421053
797.0,0.06315789473684211
798.0,0.08
799.0,0.07421052631578946
800.0,0.1631578947368421
801.0,0.11789473684210525
802.0,0.12473684210526316
803.0,0.13894736842105262
804.0,0.17473684210526316
805.0,0.1226315789473684
806.0,0.14684210526315788
807.0,0.19842105263157891
808.0,0.19999999999999998
809.0,0.15
810.0,0.16842105263157894
811.0,0.13
812.0,0.21842105263157896
813.0,0.11157894736842106
814.0,0.17421052631578945
815.0,0.25684210526315787
816.0,0.20157894736842108
817.0,0.20736842105263156
818.0,0.22157894736842104
819.0,0.1889473684210526
820.0,0.10263157894736841
821.0,0.16842105263157894
822.0,0.0731578947368421
823.0,0.1531578947368421
824.0,0.11263157894736843
825.0,0.17
826.0,0.1694736842105263
827.0,0.10157894736842105
828.0,0.1889473684210526
829.0,0.07789473684210527
830.0,0.22210526315789478
831.0,0.1163157894736842
832.0,0.12894736842105264
833.0,0.1836842105263158
834.0,0.07894736842105263
835.0,0.1936842105263158
836.0,0.10789473684210528
837.0,0.18684210526315792
838.0,0.2168421052631579
839.0,0.21789473684210528
840.0,0.29789473684210527
841.0,0.15263157894736842
842.0,0.2326315789473684
843.0,0.2963157894736842
844.0,0.22578947368421054
845.0,0.2847368421052632
846.0,0.22842105263157894
847.0,0.24684210526315786
848.0,0.2563157894736842
849.0,0.22526315789473686
850.0,0.23894736842105263
851.0,0.22947368421052627
852.0,0.2905263157894737
853.0,0.22000000000000003
854.0,0.22736842105263158
855.0,0.2026315789473684
856.0,0.18157894736842106
857.0,0.29947368421052634
858.0,0.15894736842105264
859.0,0.2236842105263158
860.0,0.16052631578947368
861.0,0.16578947368421051
862.0,0.15526315789473685
863.0,0.15157894736842106
864.0,0.15368421052631578
865.0,0.2
866.0,0.2210526315789474
867.0,0.1336842105263158
868.0,0.12789473684210526
869.0,0.13999999999999999
870.0,0.17789473684210524
871.0,0.22263157894736843
872.0,0.15578947368421053
873.0,0.1926315789473684
874.0,0.11105263157894736
875.0,0.16105263157894736
876.0,0.16421052631578945
877.0,0.18421052631578946
878.0,0.18157894736842103
879.0,0.18157894736842106
880.0,0.14842105263157895
881.0,0.17052631578947366
882.0,0.14578947368421052
883.0,0.12736842105263158
884.0,0.21999999999999997
885.0,0.1636842105263158
886.0,0.23789473684210524
887.0,0.1526315789473684
888.0,0.2331578947368421
889.0,0.1910526315789474
890.0,0.20052631578947366
891.0,0.17842105263157892
892.0,0.24947368421052632
893.0,0.2331578947368421
894.0,0.22999999999999995
895.0,0.16894736842105262
896.0,0.15210526315789474
897.0,0.17842105263157895
898.0,0.14473684210526316
899.0,0.1631578947368421
900.0,0.21736842105263157
901.0,0.26684210526315794
902.0,0.24421052631578952
903.0,0.20578947368421052
904.0,0.18947368421052632
905.0,0.16578947368421054
906.0,0.20894736842105263
907.0,0.1731578947368421
908.0,0.13368421052631582
909.0,0.1336842105263158
910.0,0.15368421052631578
911.0,0.16842105263157894
912.0,0.20210526315789473
913.0,0.1236842105263158
914.0,0.18631578947368418
915.0,0.07947368421052632
916.0,0.13157894736842105
917.0,0.1105263157894737
918.0,0.09526315789473684
919.0,0.1826315789473684
920.0,0.10789473684210525
921.0,0.1310526315789474
922.0,0.12947368421052632
923.0,0.15526315789473683
924.0,0.1363157894736842
925.0,0.11578947368421054
926.0,0.2026315789473684
927.0,0.1594736842105263
928.0,0.1826315789473684
929.0,0.16105263157894734
930.0,0.1568421052631579
931.0,0.19421052631578947
932.0,0.13473684210526315
933.0,0.18736842105263155
934.0,0.19210526315789472
935.0,0.25894736842105265
936.0,0.19947368421052633
937.0,0.17578947368421055
938.0,0.2131578947368421
939.0,0.18789473684210525
940.0,0.15789473684210525
941.0,0.19999999999999998
942.0,0.17789473684210524
943.0,0.1836842105263158
944.0,0.16894736842105262
945.0,0.18421052631578946
946.0,0.20421052631578948
947.0,0.19263157894736843
948.0,0.1726315789473684
949.0,0.19789473684210526
950.0,0.11842105263157894
951.0,0.2005263157894737
952.0,0.13421052631578947
953.0,0.23842105263157895
954.0,0.17789473684210524
955.0,0.1573684210526316
956.0,0.2131578947368421
957.0,0.17
958.0,0.19789473684210526
959.0,0.21263157894736842
960.0,0.18
961.0,0.1363157894736842
962.0,0.21894736842105264
963.0,0.2657894736842106
964.0,0.1873684210526316
965.0,0.18473684210526317
966.0,0.15842105263157896
967.0,0.1794736842105263
968.0,0.15
969.0,0.16736842105263156
970.0,0.14842105263157893
971.0,0.13578947368421054
972.0,0.15157894736842106
973.0,0.12052631578947369
974.0,0.15684210526315787
975.0,0.16105263157894736
976.0,0.16894736842105265
977.0,0.19263157894736843
978.0,0.18263157894736842
979.0,0.2031578947368421
980.0,0.1836842105263158
981.0,0.1673684210526316
982.0,0.18736842105263157
983.0,0.20052631578947372
984.0,0.22210526315789472
985.0,0.19210526315789472
986.0,0.19789473684210526
987.0,0.18421052631578946
988.0,0.1921052631578947
989.0,0.17473684210526316
990.0,0.17368421052631577
991.0,0.23842105263157895
992.0,0.23894736842105263
993.0,0.2210526315789474
994.0,0.20894736842105263
995.0,0.2836842105263157
996.0,0.2510526315789474
997.0,0.25315789473684214
998.0,0.20315789473684212
999.0,0.21210526315789474
1000.0,0.21210526315789474
