time,current bs,availability,cio,hyst,ttt
0.0,11,1.0,0.0,1.0,0.08
1.0,11,1.0,0.0,1.0,0.08
2.0,11,1.0,0.0,1.0,0.08
3.0,11,1.0,0.0,1.0,0.08
4.0,11,1.0,0.0,1.0,0.08
5.0,11,1.0,0.0,1.0,0.08
6.0,11,1.0,0.0,1.0,0.08
7.0,11,1.0,0.0,1.0,0.08
8.0,11,1.0,0.0,1.0,0.08
9.0,11,1.0,0.0,1.0,0.08
10.0,11,1.0,0.0,1.0,0.08
11.0,11,1.0,0.0,1.0,0.08
12.0,11,1.0,0.0,1.0,0.08
13.0,11,1.0,0.0,1.0,0.08
14.0,11,1.0,0.0,1.0,0.08
15.0,11,1.0,0.0,1.0,0.08
16.0,11,1.0,0.0,1.0,0.08
17.0,11,1.0,0.0,1.0,0.08
18.0,11,1.0,0.0,1.0,0.08
19.0,11,1.0,0.0,1.0,0.08
20.0,11,1.0,0.0,1.0,0.08
21.0,11,0.91,0.0,1.0,0.08
22.0,11,0.91,0.0,1.0,0.08
23.0,11,0.9,0.0,1.0,0.08
24.0,11,0.83,0.0,1.0,0.08
25.0,11,0.68,0.0,1.0,0.08
26.0,11,0.65,0.0,10.0,0.08
27.0,11,0.0,3.5,10.0,0.08
28.0,11,0.0,3.5,10.0,0.08
29.0,11,0.0,3.5,10.0,0.08
30.0,11,0.0,3.5,10.0,0.08
31.0,11,0.0,3.5,7.0,0.08
32.0,11,0.0,3.5,7.0,0.08
33.0,11,0.0,3.5,7.0,0.08
34.0,11,0.0,3.5,7.0,0.08
35.0,11,0.0,3.5,7.0,0.08
36.0,11,0.58,0.0,4.0,0.08
37.0,11,0.58,0.0,4.0,0.08
38.0,11,0.58,0.0,4.0,0.08
39.0,11,0.6,0.0,4.0,0.08
40.0,11,0.61,0.0,4.0,0.08
41.0,11,0.61,3.5,2.5,0.16
42.0,11,0.61,0.0,2.5,0.16
43.0,11,0.63,3.5,2.5,0.16
44.0,11,0.64,0.0,2.5,0.16
45.0,11,0.0,3.5,2.5,0.16
46.0,11,0.51,0.5,2.0,0.48
47.0,11,0.0,3.5,2.0,0.48
48.0,11,0.51,0.5,2.0,0.48
49.0,11,0.0,1.5,2.0,0.48
50.0,11,0.3,1.5,2.0,0.48
51.0,11,0.29,1.5,1.5,0.64
52.0,11,0.29,3.5,1.5,0.64
53.0,11,0.0,3.5,1.5,0.64
54.0,11,0.25,2.0,1.5,0.64
55.0,11,0.25,2.0,1.5,0.64
56.0,11,0.0,3.5,1.0,1.28
57.0,11,0.2,2.0,1.0,1.28
58.0,11,0.0,2.0,1.0,1.28
59.0,11,0.0,3.5,1.0,1.28
60.0,11,0.16,2.5,1.0,1.28
61.0,11,0.13,2.5,1.0,1.28
62.0,11,0.0,3.5,1.0,1.28
63.0,11,0.0,3.5,1.0,1.28
64.0,11,0.21,2.0,1.0,1.28
65.0,11,0.17,2.5,1.0,1.28
66.0,11,0.12,2.5,1.0,1.28
67.0,11,0.0,3.5,1.0,1.28
68.0,11,0.0,3.5,1.0,1.28
69.0,11,0.0,3.5,1.0,1.28
70.0,11,0.0,3.5,1.0,1.28
71.0,11,0.0,3.5,1.0,1.28
72.0,11,0.0,3.5,1.0,1.28
73.0,11,0.0,3.5,1.0,1.28
74.0,11,0.0,3.5,1.0,1.28
75.0,11,0.0,3.5,1.0,1.28
76.0,11,0.0,3.5,1.0,1.28
77.0,11,0.0,3.5,1.0,1.28
78.0,11,0.0,3.5,1.0,1.28
79.0,11,0.0,3.5,1.0,1.28
80.0,11,0.0,3.5,1.0,1.28
81.0,11,0.0,3.5,1.0,1.28
82.0,11,0.0,3.5,1.0,1.28
83.0,11,0.0,3.5,1.0,1.28
84.0,11,0.0,3.5,1.0,1.28
85.0,11,0.0,3.5,1.0,1.28
86.0,11,0.0,3.5,1.0,1.28
87.0,11,0.0,3.5,1.0,1.28
88.0,11,0.0,3.5,1.0,1.28
89.0,11,0.0,3.5,1.0,1.28
90.0,11,0.0,3.5,1.0,1.28
91.0,11,0.0,3.5,1.0,1.28
92.0,11,0.0,3.5,1.0,1.28
93.0,11,0.0,3.5,1.0,1.28
94.0,11,0.0,3.5,1.0,1.28
95.0,11,0.0,3.5,1.0,1.28
96.0,11,0.0,3.5,1.0,1.28
