time,current bs,availability,cio,hyst,ttt
0.0,3,1.0,0.0,1.0,0.08
1.0,3,1.0,0.0,1.0,0.08
2.0,3,1.0,0.0,1.0,0.08
3.0,3,1.0,0.0,1.0,0.08
4.0,3,1.0,0.0,1.0,0.08
5.0,3,1.0,0.0,1.0,0.08
6.0,3,1.0,0.0,1.0,0.08
7.0,3,1.0,0.0,1.0,0.08
8.0,3,1.0,0.0,1.0,0.08
9.0,3,1.0,0.0,1.0,0.08
10.0,3,1.0,0.0,1.0,0.08
11.0,3,1.0,0.0,1.0,0.08
12.0,3,1.0,0.0,1.0,0.08
13.0,3,1.0,0.0,1.0,0.08
14.0,3,1.0,0.0,1.0,0.08
15.0,3,1.0,0.0,1.0,0.08
16.0,3,1.0,0.0,1.0,0.08
17.0,3,1.0,0.0,1.0,0.08
18.0,3,0.99,0.0,1.0,0.08
19.0,3,0.99,0.0,1.0,0.08
20.0,3,0.99,0.0,1.0,0.08
21.0,3,0.99,0.0,1.0,0.08
22.0,3,0.98,0.0,1.0,0.08
23.0,3,0.97,0.0,1.0,0.08
24.0,3,0.89,0.0,1.0,0.08
25.0,3,0.49,0.5,1.0,0.08
26.0,3,0.49,0.5,1.0,0.08
27.0,3,0.41,3.5,1.0,0.08
28.0,3,0.35,1.5,1.0,0.08
29.0,3,0.0,1.5,1.0,0.08
30.0,3,0.34,1.5,1.0,0.08
31.0,3,0.0,3.5,1.0,5.12
32.0,3,0.0,3.5,1.0,5.12
33.0,3,0.0,3.0,1.0,5.12
34.0,3,0.0,3.5,1.0,5.12
35.0,3,0.0,3.5,1.0,5.12
36.0,3,0.18,2.5,1.0,5.12
37.0,3,0.02,3.0,1.0,5.12
38.0,3,0.19,2.0,1.0,5.12
39.0,3,0.17,2.5,1.0,5.12
40.0,3,0.17,2.5,1.0,5.12
41.0,3,0.0,3.5,1.0,5.12
42.0,3,0.0,3.5,1.0,5.12
43.0,3,0.0,3.5,1.0,5.12
44.0,3,0.01,3.0,1.0,5.12
45.0,3,0.01,3.0,1.0,5.12
46.0,3,0.18,2.5,1.0,5.12
47.0,3,0.18,2.5,1.0,5.12
48.0,3,0.0,2.5,1.0,5.12
49.0,3,0.0,3.5,1.0,5.12
50.0,3,0.38,1.0,1.0,5.12
51.0,3,0.0,3.5,1.0,5.12
52.0,3,0.0,3.5,1.0,5.12
53.0,3,0.0,3.5,1.0,5.12
54.0,3,0.0,3.5,1.0,5.12
55.0,3,0.0,3.5,1.0,5.12
56.0,3,0.35,1.5,1.0,5.12
57.0,3,0.41,1.0,1.0,5.12
58.0,3,0.47,0.5,1.0,5.12
59.0,3,0.48,0.5,1.0,5.12
60.0,3,0.47,0.5,1.0,5.12
61.0,3,0.47,0.5,1.0,5.12
62.0,3,0.47,0.5,1.0,5.12
63.0,3,0.48,0.5,1.0,5.12
64.0,3,0.5,0.5,1.0,5.12
65.0,3,0.5,0.5,1.0,5.12
66.0,3,0.0,3.5,1.0,5.12
67.0,3,0.0,3.5,1.0,5.12
68.0,3,0.0,3.5,1.0,5.12
69.0,3,0.0,3.5,1.0,5.12
70.0,3,0.0,3.0,1.0,5.12
71.0,3,0.42,2.0,1.0,5.12
72.0,3,0.0,1.0,1.0,5.12
73.0,3,0.0,3.5,1.0,5.12
74.0,3,0.0,3.5,1.0,5.12
75.0,3,0.0,3.5,1.0,5.12
76.0,3,0.0,3.5,1.0,5.12
77.0,3,0.0,3.5,1.0,5.12
