time,current bs,availability,cio,hyst,ttt
0.0,19,1.0,0.0,1.0,0.08
1.0,19,1.0,0.0,1.0,0.08
2.0,19,1.0,0.0,1.0,0.08
3.0,19,1.0,0.0,1.0,0.08
4.0,19,1.0,0.0,1.0,0.08
5.0,19,1.0,0.0,1.0,0.08
6.0,19,1.0,0.0,1.0,0.08
7.0,19,1.0,0.0,1.0,0.08
8.0,19,1.0,0.0,1.0,0.08
9.0,19,1.0,0.0,1.0,0.08
10.0,19,1.0,0.0,1.0,0.08
11.0,19,1.0,0.0,1.0,0.08
12.0,19,1.0,0.0,1.0,0.08
13.0,19,1.0,0.0,1.0,0.08
14.0,19,1.0,0.0,1.0,0.08
15.0,19,1.0,0.0,1.0,0.08
16.0,19,1.0,0.0,1.0,0.08
17.0,19,1.0,0.0,1.0,0.08
18.0,19,1.0,0.0,1.0,0.08
19.0,19,1.0,0.0,1.0,0.08
20.0,19,0.18,2.5,1.0,0.08
21.0,19,0.1,2.5,1.0,0.08
22.0,19,0.1,2.5,1.0,0.08
23.0,19,0.09,2.5,1.0,0.08
24.0,19,0.09,3.0,1.0,0.08
25.0,19,0.07,3.0,1.0,0.08
26.0,19,0.0,3.5,1.0,0.08
27.0,19,0.0,3.5,1.0,0.08
28.0,19,0.0,3.5,1.0,0.08
29.0,19,0.0,3.5,1.0,0.48
30.0,19,0.0,3.5,1.0,0.48
31.0,19,0.0,3.5,1.0,0.32
32.0,19,0.0,3.5,1.0,0.32
33.0,19,0.0,3.5,1.0,0.48
34.0,19,0.0,3.5,1.0,0.32
35.0,19,0.0,3.5,1.0,0.512
36.0,19,0.0,3.5,1.0,0.512
37.0,19,0.0,3.5,1.0,0.64
38.0,19,0.0,3.5,1.0,0.64
39.0,19,0.0,3.5,1.0,0.64
40.0,19,0.0,3.5,1.0,1.024
41.0,19,0.0,3.5,1.0,1.024
42.0,19,0.0,3.5,1.0,1.024
43.0,19,0.0,3.5,1.0,1.024
44.0,19,0.0,3.5,1.0,1.024
45.0,19,0.0,3.5,1.0,1.024
46.0,19,0.0,3.5,1.0,1.024
47.0,19,0.0,3.5,1.0,1.024
48.0,19,0.0,3.5,1.0,1.28
49.0,19,0.0,3.5,1.0,1.28
50.0,19,0.0,3.5,1.0,1.28
51.0,19,0.0,3.5,1.0,1.28
52.0,19,0.0,3.5,1.0,1.28
53.0,19,0.0,3.5,1.0,1.28
54.0,19,0.0,3.5,1.0,1.024
