time,current bs,user,conn_sinr,x pos,y pos
18.240000000000123,11,351,-17.397017501964356,-924.7583041728008,-1068.6279879057565
18.250000000000124,11,351,-17.397017501964356,-925.0076401732755,-1068.6461966637394
18.490000000000126,16,13,-27.266325784838045,446.9730329971821,3960.510175096437
18.500000000000128,16,13,-27.266325784838045,448.1355615418899,3960.96955226472
19.040000000000134,10,34,-29.260695256260362,-1578.8261577223677,1824.7359377183125
19.050000000000136,10,34,-29.260695256260362,-1579.3560871340112,1823.6038269380992
28.050000000000264,1,52,-28.26265750286916,1661.9474506729343,1541.6299284466527
28.240000000000222,9,26,14.082122024316604,2129.716320403134,335.91146371642134
28.250000000000266,9,26,14.082122024316604,2129.598597793115,335.6909157917193
28.750000000000252,10,66,-28.259773977830264,-1563.635973824742,1779.6363875052825
28.750000000000274,10,66,-28.259773977830264,-1564.8792420718235,1779.5068341734102
30.300000000000296,12,159,-36.792042235072756,-1409.650640173803,998.5313782099008
34.1500000000002,19,270,-35.34996350266249,1611.7165334985139,3997.7143918259685
37.25000000000002,14,113,-36.96948617577465,454.1178373565816,-849.2053319621289
39.3499999999999,1,321,-23.130309773419526,993.0292593508823,1005.7311303023134
40.349999999999845,13,70,7.222542142771331,3408.9970443465277,1004.2387376719953
43.39999999999969,12,7,-19.432222841262742,-1484.8284246586718,1865.958663027929
43.44999999999967,12,7,-19.432222841262742,-1485.03675233685,1866.0968642526157
47.29999999999945,1,319,-23.05082294808585,995.6309651997292,991.123037973378
51.24999999999926,15,32,-18.100198486499536,3014.2788710650048,-969.3569907837324
51.29999999999922,15,32,-18.100198486499536,3014.5006065489706,-969.4724610186433
57.839999999998895,16,104,-29.98858613717539,460.2768940140492,2828.0680656652935
57.84999999999885,16,104,-29.98858613717539,461.0723490406234,2827.1038295423973
58.54999999999881,14,276,-32.80904742242865,-931.1014949769221,-955.4280235109984
60.99999999999871,11,233,-23.718920224924318,-903.0700311314805,-1059.088431520156
61.04999999999867,11,233,-23.718920224924318,-903.6873016488014,-1060.1753892509103
63.049999999998555,7,92,-28.15383471878198,-197.97211262497066,990.3011170420464
64.94999999999845,1,296,12.840469129103681,990.5098554549862,1002.7173056522275
68.79999999999824,16,23,-13.073381817668448,-193.95657184367968,3407.7437410130406
87.28999999999745,12,29,2.204602283802487,-1465.8703394905824,147.4490830170112
87.29999999999718,12,29,2.204602283802487,-1465.903582846393,147.20130311610222
87.74999999999716,19,199,-6.803205643725292,1655.386513433973,3949.110087011548
88.6499999999971,10,157,-37.19579722405484,-799.3265901864196,2209.6910483123743
93.58999999999709,10,75,-17.639948966844273,-154.21548299092112,1597.120491870403
93.59999999999683,10,75,-17.639948966844273,-154.29680829141407,1596.8840892572623
100.68999999999669,19,102,-5.413061450837759,342.5448232835375,3947.842213653494
100.69999999999642,19,102,-5.413061450837759,342.5977516607275,3948.0865465961933
106.58999999999635,13,381,-4.141677170448517,3498.689893226073,127.87200862051708
106.59999999999609,13,381,-4.141677170448517,3498.6885850662643,128.12200519792947
119.74999999999534,13,359,-20.030677907257484,3456.8178896871577,146.77265497125984
142.03999999999752,16,102,-20.308422542866992,445.82386533941917,3999.3932139291833
142.04999999999805,16,102,-20.308422542866992,445.57420847859635,3999.3801199670593
142.18999999999755,17,58,29.08326329153313,1542.1556292591238,3962.512142637875
142.19999999999808,17,58,29.08326329153313,1542.4047226614111,3962.4908711325934
147.9999999999994,18,376,-18.372502289280717,325.3912672230182,-1925.5464647471376
149.34999999999928,9,257,-32.981382015737836,3600.3552788435027,210.53131979685128
149.3499999999997,9,257,-32.981382015737836,3599.787853835839,209.41752948414523
153.60000000000068,19,33,-20.91632423424187,1671.1211912289236,3930.1425818434827
159.1400000000014,17,229,-31.355480159602507,2932.8802141030146,2956.4231044220064
159.15000000000194,17,229,-31.355480159602507,2933.940718197318,2955.7614163792205
162.69000000000221,13,359,-20.030677907257484,3543.8553569326546,147.29609722171895
162.70000000000275,13,359,-20.030677907257484,3543.718200058417,147.5051139479622
165.09000000000276,19,58,-13.684628884621318,1656.24040750674,3952.769793218868
165.1000000000033,19,58,-13.684628884621318,1656.4895009090274,3952.7485217135863
166.96000000000313,14,331,-26.82439823075589,-981.0780200816973,-962.9117956620341
167.00000000000372,14,331,-26.82439823075589,-981.11817522398,-963.1585497188362
171.3000000000047,3,198,-33.194064989039646,1609.1392819612836,-197.01226583446416
172.95000000000508,13,205,-35.849765476513426,3490.6513737833066,149.47032624783364
182.60000000000727,12,276,-16.92542052678523,-1568.458899122228,1838.7593581125645
186.69000000000767,14,331,-26.82439823075589,-962.3226084657306,-975.2915875604492
186.7000000000082,14,331,-26.82439823075589,-962.1788458544211,-975.0870580721364
195.45000000000977,9,359,2.448071209188228,3541.3617048494552,254.2631688346482
195.4500000000102,9,359,2.448071209188228,3541.505493514142,254.46768000771104
196.94000000001,14,255,-33.43375813187549,-975.4258203443493,-1002.8960319208278
196.95000000001053,14,255,-33.43375813187549,-976.125840543118,-1001.8604298151347
203.29000000001145,15,257,-31.101996744704422,2988.103695574492,-991.2484276129451
203.30000000001198,15,257,-31.101996744704422,2987.5362705668285,-992.3622179256511
211.19000000001324,10,59,-21.868906596657553,-1570.8644334074954,1783.8713691973287
211.20000000001377,10,59,-21.868906596657553,-1570.761756688389,1784.099311056919
211.3500000000138,11,244,-21.657685975055585,-805.0441422827668,-208.173570499476
215.35000000001472,16,5,-19.361529453510443,-208.79292757812027,3396.3166814668507
221.80000000001618,11,206,-21.11349561924294,-791.2033823547346,-195.77891906399572
231.6900000000179,12,59,-8.291330575556728,-1528.7669785738256,1877.3275316293818
231.70000000001843,12,59,-8.291330575556728,-1528.664301854719,1877.5554734889722
231.74000000001791,17,203,-17.358162291684366,1555.4091761048364,2835.2344244280807
