time,lb ratio
205.0,0.9293029973098664
206.0,0.968068689262087
207.0,0.909099281009983
208.0,0.9197686172371301
209.0,0.9477140237221142
210.0,0.962556090158715
211.0,0.9008748412586424
212.0,0.9703752700859379
213.0,0.9629283727841783
214.0,0.9732148278229519
215.0,0.9408168246006771
216.0,0.9483758032320411
217.0,0.9711216342829991
218.0,0.9156409841238952
219.0,0.893505711324927
220.0,0.9416670951230243
221.0,0.9267090879182798
222.0,0.9520013241771884
223.0,0.9536017055977262
224.0,0.9252221243837921
225.0,0.9365365625960071
226.0,0.8922489249524934
227.0,0.9200332005467046
228.0,0.929037980631754
229.0,0.9354202916285848
230.0,0.9145436075521685
231.0,0.9282541829342905
232.0,0.9090075765375185
233.0,0.9106493649789561
234.0,0.9285633187809653
235.0,0.9260900119617226
236.0,0.9138043420641349
237.0,0.9409408942744031
238.0,0.9066496345184869
239.0,0.9270717974338877
240.0,0.87201366963883
241.0,0.9300829484766835
242.0,0.8806847976251242
243.0,0.8880515845720653
244.0,0.864167372280922
245.0,0.8552157465539444
246.0,0.9150673303237257
247.0,0.9291500702190222
248.0,0.8746338810465595
249.0,0.8991115263851244
250.0,0.8482351745299113
251.0,0.9079660558620933
252.0,0.8991309980683555
253.0,0.8803068525230956
254.0,0.9005237314804818
255.0,0.8591874637544626
256.0,0.9321007119159143
257.0,0.8772705315579354
258.0,0.9036133529359034
259.0,0.8915728070598329
260.0,0.8853015642635104
261.0,0.942352053670885
262.0,0.8856315968675522
263.0,0.9150439108735184
264.0,0.8891518802306434
265.0,0.8947527928493656
266.0,0.8639219563060323
267.0,0.8682587992567089
268.0,0.8917460351659208
269.0,0.9314976749072372
270.0,0.9036640706710121
271.0,0.9154130600603589
272.0,0.8818898129807481
273.0,0.8976153369374202
274.0,0.9480259603871243
275.0,0.8660815862181053
276.0,0.9004029964541156
277.0,0.9298143419332549
278.0,0.9138946409012052
279.0,0.9001521937958434
280.0,0.9197648405028163
281.0,0.8637310691844622
282.0,0.9094871033770539
283.0,0.9136275156003855
284.0,0.8967744399603675
285.0,0.9022017400001604
286.0,0.9309955796026927
287.0,0.9329651454559882
288.0,0.8942742884107002
289.0,0.9593775144647957
290.0,0.9137637279056824
291.0,0.9152506472469722
292.0,0.8880358140874011
293.0,0.9256607756012822
294.0,0.9356869738794105
295.0,0.9382705992835283
296.0,0.9314990311132557
297.0,0.9488056414494505
298.0,0.8863707963885694
299.0,0.9478860742179968
300.0,0.9374436790256637
301.0,0.8910705365141471
302.0,0.9426526176833939
303.0,0.9128688817434795
304.0,0.9206829168109325
305.0,0.9795610946564359
306.0,0.9444623787508709
307.0,0.9722206824569962
308.0,0.9632233542669132
309.0,0.961974786137991
310.0,0.9436453696520356
311.0,0.9362874025114802
312.0,0.9297731815837694
313.0,0.9699804185582813
314.0,0.9267448380097998
315.0,0.9509494014358353
316.0,0.9604568223037726
317.0,0.9382162193390192
318.0,0.9533187488876603
319.0,0.903402397945274
320.0,0.9299300650114869
321.0,0.8748828470707198
322.0,0.9258982837373423
323.0,0.9092746924710416
324.0,0.9222601441031475
325.0,0.8927384460367875
326.0,0.8950407325049952
327.0,0.8979387532542022
328.0,0.8647918439797434
329.0,0.9045380854513192
330.0,0.8865361222556125
331.0,0.8861706059260115
332.0,0.9279664167753882
333.0,0.9012145065317314
334.0,0.9348994032995054
335.0,0.9412098030398109
336.0,0.9132702601305297
337.0,0.9675925599667374
338.0,0.9005780180904235
339.0,0.9294422019790409
340.0,0.9266259408012419
341.0,0.9053962268367003
342.0,0.9229117003896465
343.0,0.8614140755605131
344.0,0.878653744493392
345.0,0.9000917644574377
346.0,0.9019764643372424
347.0,0.8670980033108601
348.0,0.9168844149841178
349.0,0.9085519930588671
350.0,0.9130187914114791
351.0,0.8935287474079191
352.0,0.8959487420870117
353.0,0.8601276815290512
354.0,0.8776710248408739
355.0,0.9191699765304023
356.0,0.892498342332922
357.0,0.9086317672254868
358.0,0.8779014049988784
359.0,0.9261664451344062
360.0,0.9096691209357277
361.0,0.9047107647661665
362.0,0.9385219156569415
363.0,0.9258853464841672
364.0,0.9736488310354138
365.0,0.9458764661326229
366.0,0.9506836836822545
367.0,0.9512655442588889
368.0,0.9446216538138139
369.0,0.9371613659472572
370.0,0.9608461065201898
371.0,0.9483620996782214
372.0,0.9496286601779762
373.0,0.9448903238730436
374.0,0.8998149980364034
375.0,0.9107923208076312
376.0,0.9093977436275872
377.0,0.9645644259995008
378.0,0.939183154142179
379.0,0.9077900228199522
380.0,0.946629013843346
381.0,0.9201293854192584
382.0,0.9703658781154991
383.0,0.9572768426663851
384.0,0.9138872750559172
385.0,0.9859710321954349
386.0,0.955657915874022
387.0,0.9198270678684676
388.0,0.9363825572448212
389.0,0.9171201137435919
390.0,0.967239694606451
391.0,0.9463923073339928
392.0,0.892994982268876
393.0,0.9279881695813207
394.0,0.8982700203864816
395.0,0.901597593640125
396.0,0.9097922812937278
397.0,0.9104155415467751
398.0,0.8692170257655905
399.0,0.923582186234818
400.0,0.885004808324489
401.0,0.8801479954369483
402.0,0.890383854372774
403.0,0.8702083343511474
404.0,0.9195934914746339
405.0,0.9001192512125943
406.0,0.8769257832859814
407.0,0.9210208505183168
408.0,0.877775417453303
409.0,0.9363652590779271
410.0,0.9520924511995268
411.0,0.9033613145102386
412.0,0.9422520828330481
413.0,0.9441325178753881
414.0,0.9569381305534199
415.0,0.9072923243980824
416.0,0.9547334715469856
417.0,0.9393510397250218
418.0,0.9376379092060044
419.0,0.9557693609367897
420.0,0.9198256250239483
421.0,0.9743181173049594
422.0,0.9374186082348073
423.0,0.9641471965036558
424.0,0.9701531719565097
425.0,0.9321274805090779
426.0,0.9665131587172184
427.0,0.9330852264482257
428.0,0.9513052203941478
429.0,0.9664143062861767
430.0,0.9238115302939398
431.0,0.955205853652307
432.0,0.9197093289022924
433.0,0.9464296487255208
434.0,0.9547461847041432
435.0,0.9331736152608597
436.0,0.9379473351309966
437.0,0.9134722544926845
438.0,0.9404193487582355
439.0,0.9365052619650012
440.0,0.9383151949531816
441.0,0.9633629367061007
442.0,0.9249454365061057
443.0,0.9393259622557106
444.0,0.9113818439608473
445.0,0.8953701954150408
446.0,0.8757285278639739
447.0,0.8677760930179077
448.0,0.8835086019723561
449.0,0.8776153923391466
450.0,0.8666856205781598
451.0,0.8658932405665876
452.0,0.8602593802523072
453.0,0.8923476354599351
454.0,0.8912191055932958
455.0,0.8605983606114523
456.0,0.865752248017913
457.0,0.8753922569403464
458.0,0.9147299632047832
459.0,0.9026839455962264
460.0,0.9226613506250305
461.0,0.9602716559174811
462.0,0.952055129362927
463.0,0.9773640755700123
464.0,0.9665523722271251
465.0,0.9568579210965645
466.0,0.9557622053863257
467.0,0.9672668211095733
468.0,0.9608478808551675
469.0,0.9369251268317588
470.0,0.9688779688779688
471.0,0.9633306092388588
472.0,0.9893242034955256
473.0,0.9564676862481849
474.0,0.9547077628979174
475.0,0.9594082838757108
476.0,0.9588064878085099
477.0,0.9800815427843599
478.0,0.9769199494905862
479.0,0.9356913451111115
480.0,0.9868252587427345
481.0,0.9576030174722318
482.0,0.8783435582162049
483.0,0.9299819991529013
484.0,0.9411674921712644
485.0,0.9210248426206863
486.0,0.9218348603431235
487.0,0.8989489246453443
488.0,0.9472448693728316
489.0,0.9223719264254121
490.0,0.8881647114915681
491.0,0.9331234577743727
492.0,0.8736508466093922
493.0,0.8569942503317122
494.0,0.8780998016735772
495.0,0.892488721369924
496.0,0.8904112708259886
497.0,0.8455613675247229
498.0,0.9330073988751336
499.0,0.8779041576038018
500.0,0.8964123361126565
501.0,0.9037589364171466
502.0,0.8508468465220252
503.0,0.8874904416137822
504.0,0.9326497408150138
505.0,0.9374819251989069
506.0,0.9087504111781919
507.0,0.9663727421056655
508.0,0.9073920792344325
509.0,0.8654045123523174
510.0,0.9166909618603677
511.0,0.9208413183276917
512.0,0.8848694770634448
513.0,0.918582584611905
514.0,0.9560848020379636
515.0,0.9286422726344987
516.0,0.8844886984076245
517.0,0.8818031338332113
518.0,0.9064596781298245
519.0,0.8565373195788688
520.0,0.912561317507643
521.0,0.9091610370899764
522.0,0.8711356764308801
523.0,0.932554535986504
524.0,0.9010626540518177
525.0,0.9430922033579081
526.0,0.8666161298848046
527.0,0.8742634613700386
528.0,0.8837613412364267
529.0,0.9327565151500071
530.0,0.8600672835595154
531.0,0.877338139420779
532.0,0.875859469116478
533.0,0.8561482831240329
534.0,0.8716698800931305
535.0,0.8945316037858696
536.0,0.8896791178408237
537.0,0.9154215461928475
538.0,0.9231712374461335
539.0,0.8725533332196004
540.0,0.902262733619963
541.0,0.8908043026709429
542.0,0.9162468468425139
543.0,0.9267174126866186
544.0,0.9210631544797576
545.0,0.9212412382994393
546.0,0.9331720626171263
547.0,0.9391907969914853
548.0,0.9486495506856573
549.0,0.9438481682800482
550.0,0.9230443561786125
551.0,0.918550477282074
552.0,0.9461523198236672
553.0,0.9487825848820358
554.0,0.9148462657484243
555.0,0.9459483473522092
556.0,0.9511305378016436
557.0,0.9496484825619781
558.0,0.9471466473922202
559.0,0.9210492563598061
560.0,0.9701149361315201
561.0,0.935796587918772
562.0,0.9250862078056292
563.0,0.96618821822109
564.0,0.9251895534962086
565.0,0.9484971416394479
566.0,0.9227437217330109
567.0,0.9774227618727334
568.0,0.9633495447628682
569.0,0.954348453814123
570.0,0.9409123622949139
571.0,0.9325779921782544
572.0,0.9568266000516839
573.0,0.9532510995002004
574.0,0.8847780890954464
575.0,0.9241072843344731
576.0,0.9181474980980929
577.0,0.874303255778803
578.0,0.8898700204532554
579.0,0.8933488389541208
580.0,0.8847858248634695
581.0,0.8570722392323709
582.0,0.9184515964897493
583.0,0.930580989577992
584.0,0.9216389073950703
585.0,0.9249482636703928
586.0,0.908356265581767
587.0,0.955696406932546
588.0,0.9357618632293825
589.0,0.9395266080853663
590.0,0.9521785290219752
591.0,0.9432047473718883
592.0,0.967534959726496
593.0,0.947420776119264
594.0,0.9664134967205954
595.0,0.9698574237651715
596.0,0.9570633318022541
597.0,0.9145004021462492
598.0,0.916385582846163
599.0,0.9385517376314778
600.0,0.911702938250148
601.0,0.9229879518072287
602.0,0.9129110509456227
603.0,0.8747775508981357
604.0,0.9017775699216142
605.0,0.8740583064018164
606.0,0.8587399590065019
607.0,0.8633647428490787
608.0,0.8425804664905223
609.0,0.8514278073454427
610.0,0.8640106460597218
611.0,0.9218324466703529
612.0,0.9146579452805013
613.0,0.9302899144136763
614.0,0.921648181737653
615.0,0.8919027428046709
616.0,0.9098211641381784
617.0,0.8832282627922236
618.0,0.9229105499305903
619.0,0.908376710658899
620.0,0.9268453559247374
621.0,0.9152402392802637
622.0,0.8804403449069926
623.0,0.941345247662714
624.0,0.8936911025615395
625.0,0.9391125148907491
626.0,0.9223233663123898
627.0,0.8560201790067496
628.0,0.8638380720405529
629.0,0.8846555008283762
630.0,0.932535496179264
631.0,0.9242478559413178
632.0,0.8595121619929498
633.0,0.8990865910741157
634.0,0.8733574044471099
635.0,0.8595998513108694
636.0,0.8806769459769929
637.0,0.8740544498781778
638.0,0.8904927074132318
639.0,0.9285120427939492
640.0,0.9204121942316104
641.0,0.9306734824713542
642.0,0.8644266294876266
643.0,0.9050434298823846
644.0,0.8649199550209073
645.0,0.8533683286802052
646.0,0.8840261949625197
647.0,0.9177009694079254
648.0,0.9222547119957722
649.0,0.8712723838581962
650.0,0.9050161766420001
651.0,0.9147539935761881
652.0,0.9517564300510906
653.0,0.9552987705413295
654.0,0.9312357819178779
655.0,0.9120394933167131
656.0,0.9731111837450714
657.0,0.9070886467046002
658.0,0.9496955877859004
659.0,0.9199923876062407
660.0,0.8804075670055085
661.0,0.9189411915361609
662.0,0.9136934294885976
663.0,0.9387837458519193
664.0,0.943782838140121
665.0,0.9341375000598576
666.0,0.9270215721660612
667.0,0.9234416530076159
668.0,0.93741022288933
669.0,0.927476067439611
670.0,0.9458294226897797
671.0,0.9116367311938665
672.0,0.933190746949828
673.0,0.922797356828194
674.0,0.8757270019813167
675.0,0.9100549307230145
676.0,0.9092957012268912
677.0,0.928859179873757
678.0,0.9249627748357889
679.0,0.9562742129064602
680.0,0.9620481376677106
681.0,0.9665567043241615
682.0,0.9848489813202131
683.0,0.9499373170329268
684.0,0.9354904904733725
685.0,0.9549897387735226
686.0,0.9391158752763261
687.0,0.9549397809860452
688.0,0.9535921616799572
689.0,0.9434504172959092
690.0,0.9102716154997764
691.0,0.9142272531610988
692.0,0.9221486095196403
693.0,0.932616925309822
694.0,0.9349084366588097
695.0,0.936975538573505
696.0,0.956301517117062
697.0,0.9320568446205119
698.0,0.9018854722046866
699.0,0.9154439843474445
700.0,0.9388018541336619
701.0,0.8993560058961555
702.0,0.9138747681553921
703.0,0.9318633951094581
704.0,0.9082915497620603
705.0,0.9323249833908597
706.0,0.9530435602848981
707.0,0.9461455183105036
708.0,0.9487272568146317
709.0,0.9224327334293554
710.0,0.9364757820031016
711.0,0.9360522909470581
712.0,0.9544514128410767
713.0,0.9334528797595764
714.0,0.9502394185533916
715.0,0.9644452252901061
716.0,0.9266562715528296
717.0,0.9535568833956329
718.0,0.947096148651429
719.0,0.946325574966468
720.0,0.942108637575359
721.0,0.9286814238037318
722.0,0.877631089151586
723.0,0.9544705664125203
724.0,0.8863329503933715
725.0,0.8545325415174458
726.0,0.8581281841482921
727.0,0.8605622858114202
728.0,0.8995183052862223
729.0,0.8962829271690864
730.0,0.8782387149580844
731.0,0.887694794481641
732.0,0.8896146371093622
733.0,0.888528124131792
734.0,0.8940613321762982
735.0,0.8975799101965928
736.0,0.8937580992469222
737.0,0.8891283550704311
738.0,0.883177615283772
739.0,0.9173983981539485
740.0,0.9244352778022469
741.0,0.9304400004615792
742.0,0.9776872106530631
743.0,0.9631834434044061
744.0,0.9821679042385794
745.0,0.9440574706602902
746.0,0.9500322824962841
747.0,0.9544067762336395
748.0,0.9328725883943919
749.0,0.9503548709392938
750.0,0.961286397847517
751.0,0.9411008749216383
752.0,0.9478215030709087
753.0,0.9233957361324892
754.0,0.945784964360584
755.0,0.9734728601680539
756.0,0.915125099954719
757.0,0.96382344158022
758.0,0.9342020485283298
759.0,0.8886982059868326
760.0,0.9559278773009127
761.0,0.8770829073492706
762.0,0.9060649902165221
763.0,0.8912027889452186
764.0,0.8897713618227414
765.0,0.876136384847213
766.0,0.8726035649739537
767.0,0.9056213413960408
768.0,0.8801485979979788
769.0,0.9040777364809195
770.0,0.9199652151186674
771.0,0.8974406181102784
772.0,0.9245289556954756
773.0,0.9089300447183098
774.0,0.9312741148131564
775.0,0.8561924778796803
776.0,0.9049785906950383
777.0,0.8421397132283238
778.0,0.894890011064248
779.0,0.8642713043558105
780.0,0.9160091139962827
781.0,0.8827111239818113
782.0,0.8676771287314772
783.0,0.8651854046635654
784.0,0.8271397178358154
785.0,0.8999675125437677
786.0,0.9283293126087886
787.0,0.9078237594427014
788.0,0.9475829906530594
789.0,0.917109065442148
790.0,0.9466079742681248
791.0,0.9572358513270659
792.0,0.933409235068132
793.0,0.9636449773832061
794.0,0.9277655547812099
795.0,0.976856632609673
796.0,0.9319746741062572
797.0,0.9311474082880162
798.0,0.9159864017271853
799.0,0.9125540728862421
800.0,0.9406645781455009
801.0,0.9261554705383153
802.0,0.9205577895271807
803.0,0.9412880786042259
804.0,0.9340408794691593
805.0,0.9183759930426089
806.0,0.9195972382133972
807.0,0.941156318872686
808.0,0.9273826438057841
809.0,0.920757447176906
810.0,0.9452401672281254
811.0,0.9484523981181114
812.0,0.9430226124241424
813.0,0.9555330841740013
814.0,0.940515869232209
815.0,0.9637929464478394
816.0,0.9628395250536065
817.0,0.9232105234016883
818.0,0.9453147674612139
819.0,0.9424273559529446
820.0,0.9628038431304159
821.0,0.9612676814933181
822.0,0.9333436139159057
823.0,0.9363640281984915
824.0,0.9101834254842052
825.0,0.9674692511625888
826.0,0.9758158630540427
827.0,0.9427076846431686
828.0,0.9463477556694668
829.0,0.9407840471979759
830.0,0.9598072132793225
831.0,0.9403268135197076
832.0,0.921950230683781
833.0,0.9069235939419492
834.0,0.9339992195120541
835.0,0.9079517889303683
836.0,0.9305239336482035
837.0,0.9320215881347851
838.0,0.9452892166081889
839.0,0.8999943398209764
840.0,0.9653216261873212
841.0,0.9352886122131219
842.0,0.9483962684987256
843.0,0.9639886092859505
844.0,0.9167259044423594
845.0,0.9438822476770488
846.0,0.9625784676313579
847.0,0.9143529980170266
848.0,0.9180466583880618
849.0,0.850396777870717
850.0,0.8940170750883099
851.0,0.9153888702648341
852.0,0.9023324343836377
853.0,0.9403790683842667
854.0,0.9019120918105458
855.0,0.9231685716608983
856.0,0.9256147224083714
857.0,0.9300935077204503
858.0,0.9352275635777455
859.0,0.8803284856727641
860.0,0.9227200308696613
861.0,0.9082122531419178
862.0,0.908086212252989
863.0,0.913525688544221
864.0,0.9313383465676761
865.0,0.8812614431873845
866.0,0.9382024387996918
867.0,0.9248449843406952
868.0,0.921337894372845
869.0,0.9204471818770906
870.0,0.9709947790163675
871.0,0.9388574583868626
872.0,0.9619796592862322
873.0,0.9603604925508765
874.0,0.9640008823871048
875.0,0.9398753151301924
876.0,0.946038678993473
877.0,0.976000496181972
878.0,0.9841114700953445
879.0,0.9746135635974299
880.0,0.9573323965380679
881.0,0.9420512924324672
882.0,0.9617439822936606
883.0,0.9418297768912401
884.0,0.9282340301272413
885.0,0.9735802432866053
886.0,0.9085758434200362
887.0,0.9595268816154662
888.0,0.8840801651514538
889.0,0.9272955148378607
890.0,0.9378921822670043
891.0,0.8973331259496773
892.0,0.9627848436807385
893.0,0.9400087587996525
894.0,0.8961065777257976
895.0,0.9195933378159022
896.0,0.9381646996563379
897.0,0.9232497441934578
898.0,0.9326549731670464
899.0,0.9210922124232782
900.0,0.9553155611928343
901.0,0.9322255184670388
902.0,0.9120953433411165
903.0,0.9025369959079503
904.0,0.9400336138185826
905.0,0.9118054710016527
906.0,0.9522494933389878
907.0,0.9339877608914651
908.0,0.9643338773981212
909.0,0.9430260762884519
910.0,0.9429122251660925
911.0,0.9192147850891482
912.0,0.8984783941886179
913.0,0.9168747266365358
914.0,0.9114179783432143
915.0,0.9251510484864958
916.0,0.9287351534619565
917.0,0.9332101048347067
918.0,0.9414761891207191
919.0,0.9358463547216614
920.0,0.8881487649181236
921.0,0.891299344425388
922.0,0.9027910679923712
923.0,0.9046275031209213
924.0,0.9229250569452971
925.0,0.9013973398709317
926.0,0.9460768747136112
927.0,0.8929519608950288
928.0,0.9327456761397968
929.0,0.9427318773785514
930.0,0.9219351224877869
931.0,0.9408712503420069
932.0,0.8856875426398356
933.0,0.9059223868420856
934.0,0.933405787779895
935.0,0.8775764955146506
936.0,0.9311773765411092
937.0,0.9149431792490119
938.0,0.9394677079913398
939.0,0.9568177794724441
940.0,0.9248883042871142
941.0,0.9335322139812183
942.0,0.9249766148774248
943.0,0.861208082715817
944.0,0.8525551690906775
945.0,0.9045804676317216
946.0,0.8639278929507641
947.0,0.8879256965944269
948.0,0.8777622412490969
949.0,0.8728067536493224
950.0,0.8872183411960213
951.0,0.9034334034958307
952.0,0.871676771446566
953.0,0.890100268356893
954.0,0.8905051073518814
955.0,0.9072242321853315
956.0,0.9091565443049676
957.0,0.8716721678641511
958.0,0.9259463708699992
959.0,0.9255206697328446
960.0,0.9363759637014256
961.0,0.9552293739253676
962.0,0.9218435018205194
963.0,0.9280835564318793
964.0,0.9156090296017505
965.0,0.8945940709164891
966.0,0.9742893708203203
967.0,0.8885989045464991
968.0,0.9010493529579263
969.0,0.9215667404484646
970.0,0.9303915120405918
971.0,0.8963880092144161
972.0,0.9392055208145877
973.0,0.8719121508630368
974.0,0.8936193709031538
975.0,0.9402821065870839
976.0,0.9032471590320122
977.0,0.9150497689952004
978.0,0.9260197521611846
979.0,0.8697397798639492
980.0,0.9491509075568859
981.0,0.8598281325420679
982.0,0.8831168880875191
983.0,0.8811142344603071
984.0,0.8784061316300646
985.0,0.8581155417413584
986.0,0.8685050044096775
987.0,0.8673400440362845
988.0,0.8709736680140098
989.0,0.8810709810065818
990.0,0.9123003734340523
991.0,0.8919495464626747
992.0,0.9308812171201234
993.0,0.8861012236425877
994.0,0.9483775983037668
995.0,0.9186091578093261
996.0,0.9125262889981384
997.0,0.9192498224462508
998.0,0.9226206131920867
999.0,0.9205442927550535
1000.0,0.9386550633484656
