time,satisfaction
206.0,0.93697295015625
207.0,0.9365138851764706
208.0,0.9215899466666666
209.0,0.9291127515200001
210.0,0.9034436091056911
211.0,0.9311715798373985
212.0,0.9177227767213115
213.0,0.9327390781818183
214.0,0.9408581806666666
215.0,0.9337858927731092
216.0,0.9230984090376569
217.0,0.9095202699159664
218.0,0.9240395025641026
219.0,0.9350990628571428
220.0,0.937065798095238
221.0,0.9297677549783551
222.0,0.9438564669527896
223.0,0.9383646685714285
224.0,0.942043357948718
225.0,0.925822787586207
226.0,0.9465608848695652
227.0,0.9363700983690988
228.0,0.9286789788744589
229.0,0.9528018985407725
230.0,0.937361535862069
231.0,0.9349047923144104
232.0,0.9315039363555555
233.0,0.9311894580180179
234.0,0.9456945698678414
235.0,0.9416061578854626
236.0,0.9407202028070175
237.0,0.9485513978947369
238.0,0.9304714681222707
239.0,0.9487302247210301
240.0,0.9625971173913043
241.0,0.9620029868995633
242.0,0.9704262577586207
243.0,0.9666174867532468
244.0,0.9689012874893617
245.0,0.9497907297890296
246.0,0.9344966825104603
247.0,0.9443235772384938
248.0,0.9358250951489361
249.0,0.9266937697890295
250.0,0.9292545425641026
251.0,0.9387906436820084
252.0,0.9396642823728814
253.0,0.9374072493617022
254.0,0.940554127965368
255.0,0.937710271965812
256.0,0.9437622742616034
257.0,0.946669483801653
258.0,0.9426887912396694
259.0,0.95798556
260.0,0.9512357173443984
261.0,0.9715072208196721
262.0,0.9722847335483872
263.0,0.9702488255870446
264.0,0.9754643029718875
265.0,0.9706981684552846
266.0,0.9596905069879517
267.0,0.9414064220634921
268.0,0.9488011308800001
269.0,0.9336866139759036
270.0,0.93364861296
271.0,0.9197738942971887
272.0,0.93194383456
273.0,0.95173187792
274.0,0.9273626408097165
275.0,0.9562290125203252
276.0,0.9458416504918032
277.0,0.9228219703225806
278.0,0.955698271807229
279.0,0.9324060496
280.0,0.9629990669879518
281.0,0.9515512689430894
282.0,0.9588708289156627
283.0,0.956446704063745
284.0,0.9459118350399999
285.0,0.96201746352
286.0,0.9605350981526104
287.0,0.9660948245418327
288.0,0.9699931821513944
289.0,0.963685673253012
290.0,0.9475561104000001
291.0,0.9594419278740157
292.0,0.9543656858498023
293.0,0.9503549340157481
294.0,0.9599728500800001
295.0,0.952971828458498
296.0,0.9661383116205533
297.0,0.9503276709163347
298.0,0.9468109385826771
299.0,0.9429641672156863
300.0,0.93264105696
301.0,0.9284868880632411
302.0,0.9316490608627451
303.0,0.919476785984252
304.0,0.9229443220472442
305.0,0.9388943780079682
306.0,0.9447964241935484
307.0,0.9190645031404958
308.0,0.9127806429149797
309.0,0.9144039577419355
310.0,0.924380464032258
311.0,0.92035053015873
312.0,0.8992464933333334
313.0,0.9287723253441295
314.0,0.9348269141935484
315.0,0.9235748858064516
316.0,0.9347878
317.0,0.9339817369354838
318.0,0.9334341332786885
319.0,0.942243136097561
320.0,0.9467518771900827
321.0,0.9336697157723578
322.0,0.9275670186234817
323.0,0.94497083232
324.0,0.9264124229032258
325.0,0.9414261255776893
326.0,0.942269376
327.0,0.909519166743295
328.0,0.9207620701915709
329.0,0.9264001224521073
330.0,0.9127977313409961
331.0,0.9132227667953668
332.0,0.8943445352156862
333.0,0.9112517587148595
334.0,0.8979291616194331
335.0,0.8956584577419354
336.0,0.8888014428915663
337.0,0.8801189301204819
338.0,0.8998606876190476
339.0,0.904106979047619
340.0,0.9165589424
341.0,0.9213606788663967
342.0,0.928450130441767
343.0,0.908821243373494
344.0,0.9112372016194331
345.0,0.9265453274193549
346.0,0.9175770717695474
347.0,0.929020500585774
348.0,0.9181618512133891
349.0,0.9144234770940171
350.0,0.9173102696170213
351.0,0.912734004255319
352.0,0.9417576850847458
353.0,0.924964622184874
354.0,0.9340969603418804
355.0,0.927603154789916
356.0,0.9219279176371308
357.0,0.9175604588135593
358.0,0.9195625149152543
359.0,0.9423099425726142
360.0,0.9445801225210084
361.0,0.947190323
362.0,0.9405694660580912
363.0,0.9492161888333333
364.0,0.9476179004149378
365.0,0.9488339970247935
366.0,0.9470976018181818
367.0,0.9651737491803278
368.0,0.9491558475720164
369.0,0.9419634989300413
370.0,0.9476427050406504
371.0,0.9493508656
372.0,0.9546033395121951
373.0,0.94305302688
374.0,0.9483247017599999
375.0,0.9256161317928286
376.0,0.9348193875199999
377.0,0.9250994855555555
378.0,0.9138716677290837
379.0,0.9090436359183673
380.0,0.9015664200000001
381.0,0.9081579901612903
382.0,0.9013367137190084
383.0,0.9105132595884773
384.0,0.9216010386554622
385.0,0.9121851256410256
386.0,0.9103562119148936
387.0,0.9134273346218488
388.0,0.9174600076595745
389.0,0.933776121888412
390.0,0.9242011462660944
391.0,0.9140202552789699
392.0,0.9348065082969432
393.0,0.9006180291071428
394.0,0.944179654529148
395.0,0.9276924703139013
396.0,0.9290049394782609
397.0,0.9356837301310043
398.0,0.9493961388646289
399.0,0.9533014050434783
400.0,0.9432031929004329
401.0,0.9417207652401747
402.0,0.9381969469565217
403.0,0.9484556382758621
404.0,0.9416497510729612
405.0,0.9270475234482759
406.0,0.943595823030303
407.0,0.9544297493449782
408.0,0.933930265676856
409.0,0.9480577102222223
410.0,0.9328142485714286
411.0,0.9444073964285715
412.0,0.9577085666960353
413.0,0.9484987169506727
414.0,0.9529884079295153
415.0,0.9543728817391305
416.0,0.9267246025316456
417.0,0.9571708607725322
418.0,0.9443331637931034
419.0,0.9431402896551725
420.0,0.9531176044067796
421.0,0.9415396940084387
422.0,0.9391689377021277
423.0,0.9297317417094018
424.0,0.9210143728333333
425.0,0.9465702207531381
426.0,0.9248319233333333
427.0,0.9463685178242678
428.0,0.9593320940000001
429.0,0.9502517628099173
430.0,0.9443132901612903
431.0,0.9626388125806452
432.0,0.9601561826666667
433.0,0.9724622383606557
434.0,0.9616542462040816
435.0,0.9619952556799999
436.0,0.9663252584489797
437.0,0.9582347316872428
438.0,0.9611208312757201
439.0,0.9634732032388664
440.0,0.9558465512195121
441.0,0.9484202371084337
442.0,0.9538849520948617
443.0,0.9402917226877471
444.0,0.937612309034749
445.0,0.9254183258914729
446.0,0.9294456066666668
447.0,0.9177909159533074
448.0,0.9115343260700389
449.0,0.9200824856031129
450.0,0.922508734883721
451.0,0.91629721390625
452.0,0.9063024258365759
453.0,0.8872236052713178
454.0,0.9078789795384615
455.0,0.919042811627907
456.0,0.9431340946153846
457.0,0.9354074558431373
458.0,0.9217713391439689
459.0,0.9409067061354581
460.0,0.95704331872
461.0,0.9410020555823294
462.0,0.9631455948178137
463.0,0.952016788825911
464.0,0.946075207611336
465.0,0.9364676958367347
466.0,0.9513579987096774
467.0,0.9331238785600001
468.0,0.9523375797570849
469.0,0.9445103951612903
470.0,0.942361040318725
471.0,0.9292498359514171
472.0,0.9476961608064516
473.0,0.944896235378486
474.0,0.9289235736470588
475.0,0.9412633507692307
476.0,0.9438146122957198
477.0,0.9388648784435797
478.0,0.9477387828793774
479.0,0.9280884300000001
480.0,0.9381824275
481.0,0.9381230171874999
482.0,0.9319339626984128
483.0,0.9448161407936508
484.0,0.9207801806299212
485.0,0.9284343603187251
486.0,0.9271513956972112
487.0,0.9177969162601626
488.0,0.9312583234710744
489.0,0.9123901007531382
490.0,0.9336211511864407
491.0,0.9266652916017316
492.0,0.9409044112775331
493.0,0.9373301857013576
494.0,0.9504520695964126
495.0,0.9474709068444446
496.0,0.9431808321428571
497.0,0.929189243539823
498.0,0.9509728451101321
499.0,0.9290876158558558
500.0,0.938089368744186
501.0,0.9347520951851851
502.0,0.9245084364651163
503.0,0.9083792646575342
504.0,0.9268590266046512
505.0,0.9199697793607305
506.0,0.9260566624074074
507.0,0.9414902464814815
508.0,0.9224229381481481
509.0,0.9240967218348624
510.0,0.9385523897716894
511.0,0.9515080143255814
512.0,0.9495052085454546
513.0,0.9618787381333332
514.0,0.9626500405286345
515.0,0.9718759605150215
516.0,0.9428120925957447
517.0,0.9684930880686695
518.0,0.9421618962343096
519.0,0.9472523608333333
520.0,0.9362645524590164
521.0,0.9566820616
522.0,0.9313801847244094
523.0,0.9333164133852139
524.0,0.9248461360311284
525.0,0.9298953595275592
526.0,0.92936456359375
527.0,0.9136314825498008
528.0,0.9280084462151394
529.0,0.9391905359349595
530.0,0.9330912377142857
531.0,0.9167072157429718
532.0,0.9187298710931173
533.0,0.917634452195122
534.0,0.9343870091056911
535.0,0.9272543852459016
536.0,0.9339212327125506
537.0,0.9135979757768924
538.0,0.9129177888
539.0,0.9101046121457489
540.0,0.9020757638866397
541.0,0.9010547030204082
542.0,0.9205949951219512
543.0,0.8977649018623481
544.0,0.9023199030894309
545.0,0.9035120243265305
546.0,0.916351110894309
547.0,0.9175442729795918
548.0,0.9007192709677418
549.0,0.9025310875502007
550.0,0.9045588704453441
551.0,0.9147045349397591
552.0,0.8980010182995951
553.0,0.9016282052892562
554.0,0.8790642936134453
555.0,0.8808631480168777
556.0,0.8766155733333333
557.0,0.9064214358441559
558.0,0.8848524302608696
559.0,0.8925223224669603
560.0,0.8962580632142857
561.0,0.9315515224299065
562.0,0.932108962679426
563.0,0.924837284729064
564.0,0.9436775444660195
565.0,0.9446131623762375
566.0,0.9633885176585366
567.0,0.959167095652174
568.0,0.954019520754717
569.0,0.9373071923809524
570.0,0.9488264358490566
571.0,0.933523710095238
572.0,0.9420906426540284
573.0,0.9354760675348838
574.0,0.9308164509433963
575.0,0.9509312999061033
576.0,0.9534977392307693
577.0,0.9500417474766355
578.0,0.9599308516129031
579.0,0.9319235376146788
580.0,0.9414934370506912
581.0,0.9377210748858448
582.0,0.9424798377880185
583.0,0.9300795930909092
584.0,0.914109576438356
585.0,0.9504388757009347
586.0,0.9306522722580646
587.0,0.9049348623853212
588.0,0.9255967431390135
589.0,0.9606186125560537
590.0,0.944640089009009
591.0,0.9700140846636771
592.0,0.9437338691891891
593.0,0.9566561505777778
594.0,0.956627023580786
595.0,0.9445347083261803
596.0,0.9681740028451883
597.0,0.9510035136929461
598.0,0.9660780970940172
599.0,0.9629728494420602
600.0,0.9469238354999999
601.0,0.945452144855967
602.0,0.9609591900813007
603.0,0.9296940924590165
604.0,0.9592819356734694
605.0,0.95144378734375
606.0,0.9280714350793652
607.0,0.9646369023293172
608.0,0.9141520404819278
609.0,0.9598526814516128
610.0,0.9323339036437246
611.0,0.9232179703703703
612.0,0.9309909085
613.0,0.9065933644628099
614.0,0.9165059903278687
615.0,0.9121118467213116
616.0,0.9337055133603238
617.0,0.9175737375609757
618.0,0.9209914917073171
619.0,0.9231780881300812
620.0,0.9065285222950819
621.0,0.9203509035390947
622.0,0.900764526
623.0,0.9252118702928871
624.0,0.9033583493442622
625.0,0.9147078895546559
626.0,0.9308912035200001
627.0,0.9076100167588933
628.0,0.9296521626666666
629.0,0.9219933397609561
630.0,0.8995187056
631.0,0.9199493849206349
632.0,0.9074389193625497
633.0,0.8875871431999999
634.0,0.9265173888709678
635.0,0.91767451854251
636.0,0.9181638081632653
637.0,0.9312431065587045
638.0,0.92627098256
639.0,0.9350684446692606
640.0,0.9126493561977186
641.0,0.9154386046875
642.0,0.9045373764705883
643.0,0.9123536388976379
644.0,0.9129702284126984
645.0,0.8973327965991903
646.0,0.9238764450406504
647.0,0.9263326558367346
648.0,0.93870747852459
649.0,0.9270214695081967
650.0,0.9372568942040816
651.0,0.925509203442623
652.0,0.91908547553719
653.0,0.9247929315481171
654.0,0.9385095166666666
655.0,0.9442621869491526
656.0,0.9226472825641026
657.0,0.9298193704273504
658.0,0.9461241643668123
659.0,0.9401077067857143
660.0,0.9458146315315316
661.0,0.9495147620183486
662.0,0.9389769261682244
663.0,0.9549876409174313
664.0,0.9439806520547945
665.0,0.9492166752941177
666.0,0.942037770311111
667.0,0.9476518266666667
668.0,0.958201360913242
669.0,0.9488112742081447
670.0,0.9637864782142856
671.0,0.9669256088687783
672.0,0.9548092864864864
673.0,0.9427098991150442
674.0,0.9492649447368421
675.0,0.9509827336796537
676.0,0.9485053301694916
677.0,0.93145026
678.0,0.9245984450420167
679.0,0.9620204585654009
680.0,0.9557364037130802
681.0,0.9525046806557377
682.0,0.9386471712195121
683.0,0.9552715608163265
684.0,0.9428324629959514
685.0,0.918851547704918
686.0,0.9400316183471075
687.0,0.9318029903278688
688.0,0.9439285196747966
689.0,0.9350448462295082
690.0,0.9484104809876542
691.0,0.9229039601632654
692.0,0.9069463446530613
693.0,0.9216899529795919
694.0,0.9000395177142857
695.0,0.9196854979757086
696.0,0.9093950327272727
697.0,0.9108327867782428
698.0,0.8785735956666668
699.0,0.8893546231489362
700.0,0.9039478468333333
701.0,0.8918423708333333
702.0,0.8814152066115702
703.0,0.9105559176859503
704.0,0.8818720518644068
705.0,0.910782486468085
706.0,0.8941293364502165
707.0,0.9064682516239316
708.0,0.8988177327586208
709.0,0.8890216504273504
710.0,0.8703216842918454
711.0,0.8687475440000001
712.0,0.8868855545064378
713.0,0.8891082300444444
714.0,0.9284948514285715
715.0,0.9112329693150685
716.0,0.9230386883928572
717.0,0.9247404814222222
718.0,0.8995527850877192
719.0,0.9472807173333333
720.0,0.931517513607306
721.0,0.9480304228571429
722.0,0.9616575512149533
723.0,0.9372085496226416
724.0,0.929888723846154
725.0,0.9356428751627907
726.0,0.9514232585185185
727.0,0.9354655588679246
728.0,0.9411188383255814
729.0,0.9404893181308411
730.0,0.9328877295774648
731.0,0.9302435635849057
732.0,0.9461560422535211
733.0,0.9341501256338028
734.0,0.9155834850943396
735.0,0.9364684945283019
736.0,0.9217128602816902
737.0,0.9286689878672986
738.0,0.9507890980582523
739.0,0.939196896585366
740.0,0.9406457982608696
741.0,0.9327426907177033
742.0,0.9263412953846154
743.0,0.9028163242718448
744.0,0.944232511627907
745.0,0.9202075653456221
746.0,0.872666641085973
747.0,0.9113274801826484
748.0,0.9180782181818181
749.0,0.9068840760000001
750.0,0.9195143394594595
751.0,0.9034079221428571
752.0,0.8836596814096916
753.0,0.9227492943231441
754.0,0.9331060689956332
755.0,0.9096096017391304
756.0,0.9387850458874458
757.0,0.9147185008695653
758.0,0.872675095042735
759.0,0.8887931524050634
760.0,0.8917794894915255
761.0,0.8878189022784811
762.0,0.8875067688510638
763.0,0.8830426001666666
764.0,0.8715638866666666
765.0,0.9096294471966527
766.0,0.906109582278481
767.0,0.9007213639506173
768.0,0.9044939595081967
769.0,0.9202674170954356
770.0,0.9041015332231405
771.0,0.9263299680658438
772.0,0.9104648615767635
773.0,0.9340900975732218
774.0,0.9381495100840338
775.0,0.9233619645
776.0,0.9430641472340426
777.0,0.9209251447863249
778.0,0.9465209960165976
779.0,0.9310019151666666
780.0,0.9575318725
781.0,0.9512800447736626
782.0,0.9610953944262296
783.0,0.9668589570370371
784.0,0.9391525580487805
785.0,0.9535924165182186
786.0,0.9363818305691057
787.0,0.9274513584
788.0,0.9453111370281124
789.0,0.9508897766530612
790.0,0.948493993846154
791.0,0.936463101563786
792.0,0.9194885540248963
793.0,0.9232008988429752
794.0,0.9299481913469386
795.0,0.9273132422950819
796.0,0.9398524872727272
797.0,0.9285356161316872
798.0,0.931600925925926
799.0,0.9283904854098362
800.0,0.9226068703278689
801.0,0.8982910989300411
802.0,0.9048830828099174
803.0,0.9191298445188284
804.0,0.924817790042194
805.0,0.9333067246666666
806.0,0.9172684912820511
807.0,0.9374079748471615
808.0,0.9376208205217391
809.0,0.9402909097435898
810.0,0.940684996302521
811.0,0.9598155659322033
812.0,0.9391493618803419
813.0,0.9484384148085107
814.0,0.953837611826087
815.0,0.9539846087336246
816.0,0.9508597943362831
817.0,0.9525841267256636
818.0,0.9305439649785409
819.0,0.9479045522033899
820.0,0.9361196789743589
821.0,0.9534952561344537
822.0,0.9548240702109705
823.0,0.9473558628085105
824.0,0.9332875026890757
825.0,0.9375815911666667
826.0,0.915154023305785
827.0,0.9237189381069958
828.0,0.9193581284210527
829.0,0.9145270151836735
830.0,0.9234942496774193
831.0,0.923311626882591
832.0,0.9300726299595142
833.0,0.9137946135483871
834.0,0.9340856029149799
835.0,0.9173006589387755
836.0,0.9039290233469387
837.0,0.9115649910743802
838.0,0.9048519486666666
839.0,0.9274311125738397
840.0,0.9128964784549356
841.0,0.9033222242424244
842.0,0.9266936910043668
843.0,0.9085946315879828
844.0,0.9205747031578948
845.0,0.9120527770434782
846.0,0.9289530133333334
847.0,0.9169078531601733
848.0,0.9212054274042554
849.0,0.8943969398305085
850.0,0.9150506961702127
851.0,0.9107104919658119
852.0,0.9295635979130434
853.0,0.9193953907423581
854.0,0.9391639785964911
855.0,0.921241635770925
856.0,0.9145179587610619
857.0,0.9508821344642857
858.0,0.9152368624999999
859.0,0.9227449731555556
860.0,0.9029333325560538
861.0,0.9075049845871559
862.0,0.9207887605504587
863.0,0.9000416102325581
864.0,0.9120986366666666
865.0,0.8944601233644859
866.0,0.9178783814953271
867.0,0.9057086719626167
868.0,0.9174605601877935
869.0,0.8892173308056871
870.0,0.8878105619230768
871.0,0.9087553332682927
872.0,0.9141145864705882
873.0,0.903193344117647
874.0,0.9169509886274511
875.0,0.9092888392417061
876.0,0.9145703528638497
877.0,0.9200262233644859
878.0,0.9155076068837209
879.0,0.9388062844859814
880.0,0.9411061328971964
881.0,0.9461376692237444
882.0,0.9439957073584905
883.0,0.9528653061032863
884.0,0.9696079956190476
885.0,0.9609644663461538
886.0,0.9858292659047619
887.0,0.97709984
888.0,0.9665496762962962
889.0,0.9610135203652967
890.0,0.9549475534246575
891.0,0.9599714295964126
892.0,0.9622133248
893.0,0.9584617091555555
894.0,0.9491240256410256
895.0,0.926138283076923
896.0,0.9387717867811158
897.0,0.9462003976170213
898.0,0.936250053787234
899.0,0.9423631593073593
900.0,0.9283271113656387
901.0,0.9297016106194691
902.0,0.9343505154782609
903.0,0.9161088363636364
904.0,0.929212281025641
905.0,0.9658498197402596
906.0,0.9602033057894735
907.0,0.946185215720524
908.0,0.944394408583691
909.0,0.9396517086440678
910.0,0.9478193471186441
911.0,0.951979065
912.0,0.9412521273640166
913.0,0.9291279119672131
914.0,0.9595404072131147
915.0,0.9471649460082305
916.0,0.947695010894309
917.0,0.9369983653012048
918.0,0.9281910867741936
919.0,0.9350858011200001
920.0,0.9397649893650794
921.0,0.9272554592941177
922.0,0.9149295581395349
923.0,0.911451536923077
924.0,0.9207504376923077
925.0,0.9071893335849056
926.0,0.9114171773584906
927.0,0.8996336836501901
928.0,0.9136969451851851
929.0,0.8958526045112781
930.0,0.9265083018867925
931.0,0.8938780760153258
932.0,0.9060309776744186
933.0,0.9019797356175298
934.0,0.88228789024
935.0,0.8988689747791165
936.0,0.8663241264197531
937.0,0.875278637299578
938.0,0.8822666887179488
939.0,0.8820049589699571
940.0,0.89056303
941.0,0.8864011981034483
942.0,0.8859979315517242
943.0,0.8719515292703862
944.0,0.8687919940869565
945.0,0.8722444924137931
946.0,0.8905378895726495
947.0,0.8822357775438597
948.0,0.8843668898245615
949.0,0.8853811420689655
950.0,0.8766797923404256
951.0,0.890001178983051
952.0,0.8915784640692641
953.0,0.9015082482403433
954.0,0.9143499863203463
955.0,0.9138795572052402
956.0,0.9156243082456141
957.0,0.8939983306086956
958.0,0.8690131748471616
959.0,0.9087138663111111
960.0,0.9130257263716813
961.0,0.9223110417777778
962.0,0.9359932647004608
963.0,0.9275739073394496
964.0,0.9630128957798165
965.0,0.9448973533944953
966.0,0.9682141317431192
967.0,0.9639656341818181
968.0,0.9620826232432433
969.0,0.9551481090740741
970.0,0.9586298155963302
971.0,0.9694471868995633
972.0,0.9550388647368421
973.0,0.9486563509170305
974.0,0.9553354224561403
975.0,0.9312892702183407
976.0,0.9502013040358743
977.0,0.9416912803571428
978.0,0.9409534973451328
979.0,0.9357857959471365
980.0,0.9365897894170404
981.0,0.9238303506194689
982.0,0.9143998654708518
983.0,0.9320965726222222
984.0,0.9060112408695652
985.0,0.9270878228070175
986.0,0.9212122183111112
987.0,0.9086284332142857
988.0,0.9240581466063348
989.0,0.9134642572972972
990.0,0.9080994987387389
991.0,0.9068786885589519
992.0,0.9069289853744492
993.0,0.913928958961039
994.0,0.9180125138723405
995.0,0.9091071330472102
996.0,0.9352686857391305
997.0,0.904589011948052
998.0,0.8973203528695652
999.0,0.8937940963793104
1000.0,0.8885561471794873
