time,current bs,availability,cio,hyst,ttt
0.0,18,1.0,0.0,1.0,0.08
1.0,18,1.0,0.0,1.0,0.08
2.0,18,1.0,0.0,1.0,0.08
3.0,18,1.0,0.0,1.0,0.08
4.0,18,1.0,0.0,1.0,0.08
5.0,18,1.0,0.0,1.0,0.08
6.0,18,1.0,0.0,1.0,0.08
7.0,18,1.0,0.0,1.0,0.08
8.0,18,1.0,0.0,1.0,0.08
9.0,18,1.0,0.0,1.0,0.08
10.0,18,1.0,0.0,1.0,0.08
11.0,18,1.0,0.0,1.0,0.08
12.0,18,1.0,0.0,1.0,0.08
13.0,18,1.0,0.0,1.0,0.08
14.0,18,1.0,0.0,1.0,0.08
15.0,18,1.0,0.0,1.0,0.08
16.0,18,1.0,0.0,1.0,0.08
17.0,18,1.0,0.0,1.0,0.08
18.0,18,1.0,0.0,1.0,0.08
19.0,18,1.0,0.0,1.0,0.08
20.0,18,0.99,0.0,1.0,0.08
21.0,18,0.98,0.0,1.0,0.08
22.0,18,0.49,0.5,1.0,0.08
23.0,18,0.49,0.5,1.0,0.08
24.0,18,0.47,0.5,1.0,0.08
25.0,18,0.46,0.5,1.0,0.08
26.0,18,0.46,0.5,1.0,0.08
27.0,18,0.82,3.5,1.0,0.08
28.0,18,0.8,0.0,1.0,0.08
29.0,18,0.0,3.5,1.0,0.08
30.0,18,0.0,3.5,1.0,0.08
31.0,18,0.0,3.5,1.0,0.08
32.0,18,0.0,3.5,1.0,0.08
33.0,18,0.0,3.5,1.0,0.08
34.0,18,0.0,3.5,1.0,0.08
35.0,18,0.0,3.5,1.0,0.08
36.0,18,0.0,3.5,1.0,5.12
37.0,18,0.0,3.5,1.0,5.12
38.0,18,0.0,3.5,1.0,5.12
39.0,18,0.0,3.5,1.0,5.12
40.0,18,0.0,3.5,1.0,5.12
41.0,18,0.0,3.5,1.0,5.12
42.0,18,0.0,3.5,1.0,5.12
43.0,18,0.0,3.5,1.0,5.12
44.0,18,0.0,3.5,1.0,5.12
45.0,18,0.0,3.5,1.0,5.12
46.0,18,0.0,3.5,1.0,5.12
47.0,18,0.0,3.5,1.0,5.12
48.0,18,0.0,3.5,1.0,5.12
49.0,18,0.0,3.5,1.0,5.12
50.0,18,0.0,3.5,1.0,5.12
51.0,18,0.0,3.5,1.0,5.12
52.0,18,0.0,3.5,1.0,5.12
53.0,18,0.0,3.5,1.0,5.12
54.0,18,0.0,3.5,1.0,5.12
55.0,18,0.0,3.5,1.0,5.12
56.0,18,0.04,3.0,1.0,2.56
57.0,18,0.0,3.5,1.0,2.56
58.0,18,0.0,3.5,1.0,2.56
59.0,18,0.0,3.5,1.0,2.56
60.0,18,0.04,3.0,1.0,2.56
61.0,18,0.0,3.5,1.0,2.56
62.0,18,0.0,3.5,1.0,2.56
63.0,18,0.02,3.5,1.0,2.56
64.0,18,0.02,3.0,1.0,2.56
65.0,18,0.0,3.5,1.0,2.56
66.0,18,0.0,3.5,1.0,5.12
67.0,18,0.0,3.5,1.0,5.12
68.0,18,0.0,3.5,1.0,5.12
69.0,18,0.0,3.5,1.0,5.12
70.0,18,0.02,3.0,1.0,5.12
71.0,18,0.02,3.0,1.0,5.12
72.0,18,0.0,3.5,1.0,5.12
73.0,18,0.0,3.5,1.0,5.12
74.0,18,0.0,3.5,1.0,5.12
75.0,18,0.0,3.5,1.0,5.12
76.0,18,0.0,3.5,1.0,5.12
77.0,18,0.19,2.0,1.0,5.12
78.0,18,0.18,2.5,1.0,5.12
79.0,18,0.17,2.5,1.0,5.12
80.0,18,0.23,2.0,1.0,5.12
81.0,18,0.22,2.0,1.0,5.12
82.0,18,0.22,2.0,1.0,5.12
83.0,18,0.0,2.5,1.0,5.12
84.0,18,0.0,3.5,1.0,5.12
85.0,18,0.0,3.5,1.0,5.12
86.0,18,0.16,2.5,1.0,2.56
87.0,18,0.67,0.0,1.0,2.56
88.0,18,0.68,0.0,1.0,2.56
89.0,18,0.69,0.0,1.0,2.56
90.0,18,0.68,0.0,1.0,2.56
91.0,18,0.65,0.0,1.0,2.56
92.0,18,0.66,0.0,1.0,2.56
93.0,18,0.67,0.0,1.0,2.56
94.0,18,0.67,0.0,1.0,2.56
95.0,18,0.67,0.0,1.0,2.56
96.0,18,0.67,0.0,1.0,2.56
97.0,18,0.67,0.0,1.0,2.56
98.0,18,0.5,0.5,1.0,2.56
99.0,18,0.31,1.5,1.0,2.56
100.0,18,0.04,3.5,1.0,2.56
101.0,18,0.03,3.0,1.0,2.56
102.0,18,0.1,2.5,1.0,2.56
103.0,18,0.09,2.5,1.0,2.56
104.0,18,0.08,3.0,1.0,2.56
105.0,18,0.0,2.0,1.0,2.56
106.0,18,0.0,3.5,1.0,2.56
107.0,18,0.0,3.5,1.0,2.56
108.0,18,0.0,3.5,1.0,2.56
109.0,18,0.0,3.5,1.0,2.56
110.0,18,0.0,3.5,1.0,2.56
111.0,18,0.0,3.5,1.0,2.56
112.0,18,0.0,3.0,1.0,2.56
113.0,18,0.0,3.5,1.0,2.56
114.0,18,0.0,3.5,1.0,2.56
115.0,18,0.0,3.5,1.0,2.56
116.0,18,0.0,3.5,1.0,2.56
117.0,18,0.0,3.5,1.0,2.56
118.0,18,0.0,3.5,1.0,2.56
119.0,18,0.0,3.0,1.0,2.56
120.0,18,0.0,3.5,1.0,2.56
121.0,18,0.0,3.5,1.0,2.56
122.0,18,0.0,3.5,1.0,2.56
123.0,18,0.0,3.5,1.0,2.56
124.0,18,0.0,3.5,1.0,2.56
125.0,18,0.32,3.0,1.0,2.56
126.0,18,0.32,1.5,1.0,2.56
